#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
69.9% 4230000 -76412.89104881651 14822.383211681316 -61590.5078371352 307.1009170712432 770 6:48
70.0% 4235000 -75942.90707489697 14637.72769810006 -61305.17937679691 303.27508982381556 770 6:47
70.1% 4240000 -75640.87456883992 14341.812349092057 -61299.062219747866 297.1441003764373 770 6:46
70.2% 4245000 -76321.35977505229 14335.592565885636 -61985.76720916665 297.0152343837425 770 6:44
70.2% 4250000 -76146.40763652636 14364.707265830897 -61781.700370695464 297.6184539150252 770 6:43
70.3% 4255000 -76194.5883924553 14387.91100392994 -61806.677388525364 298.0992058391882 770 6:42
70.4% 4260000 -76327.01645535589 14309.579953935923 -62017.436501419965 296.4762861679873 770 6:41
70.5% 4265000 -76160.85512053042 14324.288380734582 -61836.566739795846 296.78102605320254 770 6:40
70.6% 4270000 -76357.82953605478 14655.636055533472 -61702.19348052131 303.64612819952737 770 6:39
70.7% 4275000 -76101.63263253949 14342.389962882748 -61759.24266965674 297.15606779910485 770 6:38
70.7% 4280000 -76178.03509554299 14707.106614142704 -61470.92848140029 304.7125326720961 770 6:37
70.8% 4285000 -75837.80340356208 14392.845853553952 -61444.95755000813 298.2014496432716 770 6:36
70.9% 4290000 -76223.92176747415 14158.280986226635 -62065.640781247515 293.34156410123916 770 6:34
71.0% 4295000 -76130.43437064964 14599.418549745636 -61531.01582090401 302.4813730224182 770 6:33
71.1% 4300000 -76162.93388087588 14413.310844111898 -61749.62303676398 298.62545820373344 770 6:32
71.2% 4305000 -76254.80137375079 14478.561070849442 -61776.240302901344 299.9773598638129 770 6:31
71.2% 4310000 -76581.62732898326 14515.907661000112 -62065.71966798315 300.7511336841872 770 6:30
71.3% 4315000 -76517.45937290581 14584.974239035371 -61932.48513387044 302.1821052864384 770 6:29
71.4% 4320000 -76588.92778029747 14653.88357192409 -61935.04420837338 303.60981896936465 770 6:28
71.5% 4325000 -75954.95739441554 14382.010757638724 -61572.94663677682 297.9769602447314 770 6:27
71.6% 4330000 -76376.75296920628 14664.198127029736 -61712.55484217654 303.82352342477435 770 6:26
71.7% 4335000 -75921.23732047185 14591.535223464056 -61329.70209700779 302.3180405342433 770 6:24
71.7% 4340000 -76370.40811956798 14457.593218656077 -61912.8149009119 299.5429326502106 770 6:23
71.8% 4345000 -76409.21636822351 14508.478651806807 -61900.737716416705 300.59721406791414 770 6:22
71.9% 4350000 -76095.55744655826 14313.831163383535 -61781.72628317473 296.56436581762114 770 6:21
72.0% 4355000 -76177.39541688396 14473.363969404927 -61704.03144747903 299.8696825357524 770 6:20
72.1% 4360000 -76122.73262621107 14363.031179216292 -61759.70144699478 297.5837275333709 770 6:19
72.1% 4365000 -76473.4260369649 14664.356574190795 -61809.0694627741 303.8268062483104 770 6:18
72.2% 4370000 -76144.8945034646 14307.67438056031 -61837.22012290429 296.4368051126914 770 6:17
72.3% 4375000 -76779.23686610433 14310.09248934454 -62469.14437675979 296.4869052493975 770 6:16
72.4% 4380000 -75997.78254679119 14652.797181016025 -61344.98536577517 303.58731033229867 770 6:14
72.5% 4385000 -76305.14230457782 14642.920731125521 -61662.2215734523 303.3826828594108 770 6:13
72.6% 4390000 -76014.91657048612 14463.93690163497 -61550.979668851156 299.67436568851525 770 6:12
72.6% 4395000 -76201.9423512111 14652.190985813635 -61549.75136539746 303.57475073915367 770 6:11
72.7% 4400000 -75713.91821399094 14606.527975211033 -61107.3902387799 302.62867127055364 770 6:10
72.8% 4405000 -76376.88197519741 14768.487765297044 -61608.39420990036 305.98427200990585 770 6:09
72.9% 4410000 -75932.20580744944 14327.403219107318 -61604.80258834212 296.84556154031924 770 6:08
73.0% 4415000 -76876.81409052701 14393.004104933883 -62483.80998559313 298.2047284104719 770 6:06
73.1% 4420000 -75913.86311378043 14662.260127667854 -61251.60298611258 303.78337054430847 770 6:05
73.1% 4425000 -76218.14592267395 14629.506162923497 -61588.639759750455 303.1047500777438 770 6:04
73.2% 4430000 -76115.75312793953 14605.336793258304 -61510.41633468123 302.60399149640006 770 6:03
73.3% 4435000 -76697.32099064536 14626.010940964154 -62071.310049681204 303.0323335267916 770 6:02
73.4% 4440000 -76482.56087924207 14657.56580504485 -61824.99507419722 303.6861101535896 771 6:01
73.5% 4445000 -76248.61897156015 14297.390727265598 -61951.22824429455 296.2237409034784 771 5:59
73.6% 4450000 -75968.00596244178 14721.901611615533 -61246.104350826245 305.0190661915096 771 5:58
73.6% 4455000 -75990.90161276946 14581.82200171631 -61409.07961105315 302.1167949407481 771 5:57
73.7% 4460000 -75986.58510880035 14168.351079674543 -61818.234029125815 293.5502036222042 771 5:56
73.8% 4465000 -76592.55717510877 14706.798860935565 -61885.7583141732 304.70615641729324 771 5:55
73.9% 4470000 -75790.47505639006 14600.167697216251 -61190.30735917381 302.4968944046387 771 5:54
74.0% 4475000 -76116.2495236383 14399.929491568233 -61716.32003207006 298.3482136082372 771 5:53
74.0% 4480000 -76183.97928512646 14804.06974358226 -61379.909541544206 306.72148531808614 771 5:52
74.1% 4485000 -75888.19807383533 14647.59830544062 -61240.599768394706 303.4795962465039 771 5:50
74.2% 4490000 -76751.96689074532 14714.10661921533 -62037.860271529986 304.8575638689425 771 5:49
74.3% 4495000 -75923.43432266838 14636.564478233178 -61286.869844435205 303.250989388496 771 5:48
74.4% 4500000 -76265.63269281108 14508.191144162163 -61757.441548648916 300.5912572754015 771 5:47
74.5% 4505000 -75747.59048257445 14122.450945189279 -61625.13953738517 292.5992112485211 771 5:46
74.5% 4510000 -76386.44752841275 14436.564693396069 -61949.88283501669 299.1072483678804 771 5:45
74.6% 4515000 -76295.15023965089 14769.680193675076 -61525.47004597581 306.00897760840553 771 5:44
74.7% 4520000 -76421.6330269493 14558.686537179065 -61862.94648977024 301.63745755790006 771 5:43
74.8% 4525000 -76375.78579412111 14595.054624458888 -61780.73116966222 302.3909580440404 771 5:41
74.9% 4530000 -76234.26015297172 14358.184766628156 -61876.07538634357 297.4833160321253 771 5:40
75.0% 4535000 -76089.25610476042 14527.947670805237 -61561.308433955186 301.0005873651437 770 5:39
75.0% 4540000 -76377.18809314843 14860.889707615634 -61516.2983855328 307.89872266335 770 5:38
75.1% 4545000 -76644.94018132234 14581.344226874373 -62063.59595444796 302.1068960540429 770 5:37
75.2% 4550000 -76028.47541961187 14332.115536891246 -61696.35988272063 296.94319476787166 770 5:36
75.3% 4555000 -76243.9069803709 14308.793733299959 -61935.11324707094 296.4599966769603 770 5:35
75.4% 4560000 -75986.38200738636 14194.207379557618 -61792.17462782875 294.0859132508625 770 5:34
75.5% 4565000 -76429.99195666867 14510.469831929426 -61919.52212473925 300.6384687860642 770 5:33
75.5% 4570000 -75790.2163750325 14532.501712219706 -61257.714662812796 301.0949413077446 770 5:31
75.6% 4575000 -76281.05108871995 14213.195848482146 -62067.855240237805 294.47933016211243 770 5:30
75.7% 4580000 -75868.03683674353 14228.79771039671 -61639.239126346816 294.802580885937 770 5:29
75.8% 4585000 -76106.60570302999 14561.90831715336 -61544.69738587663 301.70420873890635 770 5:28
75.9% 4590000 -75839.93869780438 14619.867212058276 -61220.0714857461 302.9050432824168 770 5:27
76.0% 4595000 -75958.24366307692 14628.723084688168 -61329.52057838875 303.088525693259 770 5:26
76.0% 4600000 -76258.31568969216 14366.653961144013 -61891.66172854815 297.65878696453416 770 5:25
76.1% 4605000 -76073.32972809792 14538.139269305333 -61535.19045879258 301.21174431616186 770 5:24
76.2% 4610000 -75400.66819307127 14449.477864778753 -60951.19032829251 299.374792845532 770 5:23
76.3% 4615000 -75757.35931599667 14686.846187683881 -61070.513128312785 304.29276241943825 770 5:21
76.4% 4620000 -75865.93210413627 14528.090529397487 -61337.841574738784 301.00354721337214 770 5:20
76.4% 4625000 -75890.97217510638 14859.544914486007 -61031.427260620374 307.8708602610979 770 5:19
76.5% 4630000 -76434.84098150814 14505.03942928809 -61929.80155222005 300.5259577541064 770 5:18
76.6% 4635000 -76236.55359748116 14126.844523567503 -62109.70907391366 292.69024060121745 770 5:17
76.7% 4640000 -75995.2576935754 14620.543879041988 -61374.71381453342 302.9190629611879 770 5:16
76.8% 4645000 -76239.99637288158 14193.235120890708 -62046.76125199087 294.0657692885878 770 5:15
76.9% 4650000 -76608.97704677365 14312.833178011446 -62296.14386876221 296.54368883075506 770 5:14
76.9% 4655000 -76046.58057503415 14388.082130558645 -61658.49844447551 298.102751365158 770 5:13
77.0% 4660000 -76510.8127602985 14722.47426689639 -61788.338493402116 305.0309308801636 770 5:11
77.1% 4665000 -76350.28627155455 14511.161208629845 -61839.12506292471 300.6527932314458 770 5:10
77.2% 4670000 -76345.88285357549 14211.591132205074 -62134.29172137041 294.4460824830253 770 5:09
77.3% 4675000 -76204.81918469688 14753.46002202893 -61451.359162667955 305.67291629380804 770 5:08
77.4% 4680000 -76356.38417496436 14434.524449827526 -61921.859725136834 299.0649771175693 770 5:07
77.4% 4685000 -76518.5594771704 14834.80055720384 -61683.75891996657 307.358188668064 770 5:06
77.5% 4690000 -76212.1586131329 14539.357076742923 -61672.801536389976 301.2369757364779 770 5:05
77.6% 4695000 -75662.77279426828 14210.483171008525 -61452.289623259756 294.42312693703246 770 5:04
77.7% 4700000 -76021.20495050604 13910.554872747316 -62110.65007775873 288.20899428803676 770 5:02
77.8% 4705000 -75782.36471919989 14502.476181208287 -61279.8885379916 300.4728505159014 770 5:01
77.9% 4710000 -76548.76584050094 14821.44768672475 -61727.31815377619 307.0815341846992 770 5:00
77.9% 4715000 -76169.7320244938 14632.047754214156 -61537.68427027964 303.15740861483835 770 4:59
78.0% 4720000 -76336.027213552 14405.65765139222 -61930.36956215979 298.4668937900915 770 4:58
78.1% 4725000 -76109.87559158397 14249.766078857769 -61860.1095127262 295.2370187959489 770 4:57
78.2% 4730000 -76311.88994266116 14377.998393484342 -61933.89154917682 297.89382916561703 770 4:56
78.3% 4735000 -76004.60010695996 14471.33237984013 -61533.267727119826 299.8275905853858 770 4:55
78.3% 4740000 -76040.87173396483 14343.74865272807 -61697.12308123676 297.1842181236211 770 4:54
78.4% 4745000 -76025.03541437394 14513.282885807303 -61511.752528566634 300.69675168250063 770 4:52
78.5% 4750000 -76568.16142450739 14363.35450735682 -62204.80691715056 297.59042648097284 770 4:51
78.6% 4755000 -75819.0468562652 14631.602627317836 -61187.44422894736 303.1481861520184 770 4:50
78.7% 4760000 -76741.72836333333 14450.544050863882 -62291.18431246944 299.39688286437956 770 4:49
78.8% 4765000 -75598.93108484487 14521.981739863926 -61076.94934498094 300.8769808683277 770 4:48
78.8% 4770000 -76279.25859877534 14446.4351406568 -61832.82345811854 299.3117514739184 770 4:47
78.9% 4775000 -76401.31104680257 14609.014671761795 -61792.29637504077 302.680192458497 770 4:46
79.0% 4780000 -76372.88395929128 14351.00747803893 -62021.87648125236 297.33461174642724 770 4:45
79.1% 4785000 -76468.28694920045 14966.631559554302 -61501.655389646156 310.0895592676543 770 4:43
79.2% 4790000 -76193.29139868167 14337.12267567946 -61856.16872300221 297.04693631144147 770 4:42
79.3% 4795000 -76411.65668029242 14287.372622509118 -62124.284057783305 296.01617852203856 770 4:41
79.3% 4800000 -76411.06970142224 14367.612211712425 -62043.457489709814 297.6786406968348 770 4:40
79.4% 4805000 -76367.2632670136 14581.6858659803 -61785.5774010333 302.11397438154523 770 4:39
79.5% 4810000 -76326.16830674425 14487.130281218975 -61839.038025525275 300.15490299742896 770 4:38
79.6% 4815000 -76146.71382681633 14257.650284785263 -61889.063542031065 295.4003695092677 770 4:37
79.7% 4820000 -76143.80659698072 14555.512581473755 -61588.29401550697 301.5716972348856 770 4:36
79.8% 4825000 -75700.94949455577 14301.144687070046 -61399.80480748572 296.30151817330955 770 4:35
79.8% 4830000 -75902.32097903918 14817.093338774419 -61085.22764026477 306.99131763654384 770 4:33
79.9% 4835000 -75785.0923399085 14614.586759163463 -61170.50558074504 302.79563901837975 770 4:32
80.0% 4840000 -75688.9809076179 14048.102114293553 -61640.878793324344 291.0587980892352 770 4:31
80.1% 4845000 -76834.10774164852 14344.067278260662 -62490.04046338786 297.1908196391712 770 4:30
80.2% 4850000 -76045.24340713778 14619.908248627034 -61425.335158510745 302.905893507898 770 4:29
80.2% 4855000 -76356.22841925023 14448.860055077377 -61907.36836417285 299.36199261474866 770 4:28
80.3% 4860000 -76532.88517548036 14531.146751843067 -62001.7384236373 301.0668682530732 770 4:27
80.4% 4865000 -76430.91687798486 14696.696328959515 -61734.22054902534 304.4968448113065 770 4:26
80.5% 4870000 -76426.76680939106 14599.60779583628 -61827.15901355478 302.48529396058035 770 4:24
80.6% 4875000 -75991.53641861754 14512.70591263234 -61478.8305059852 300.6847975325757 770 4:23
80.7% 4880000 -75943.65260988836 14714.662222209194 -61228.990387679165 304.8690752559109 770 4:22
80.7% 4885000 -75456.61428536556 14686.515843121373 -60770.09844224419 304.285918100502 770 4:21
80.8% 4890000 -76497.90262016232 14365.905234576858 -62131.99738558546 297.6432743028977 769 4:20
80.9% 4895000 -76237.08444138215 14470.170274623604 -61766.91416675854 299.8035132442031 769 4:19
81.0% 4900000 -76492.83357690266 14469.948994542776 -62022.88458235988 299.798928602531 769 4:18
81.1% 4905000 -76334.04125237686 14382.54054896936 -61951.5007034075 297.9879368468859 769 4:17
81.2% 4910000 -76436.3178727048 14481.746795102334 -61954.57107760247 300.0433640161565 769 4:16
81.2% 4915000 -75948.89300209252 14694.384799753861 -61254.50820233866 304.4489528678346 769 4:14
81.3% 4920000 -76205.63371747176 14551.68887139233 -61653.94484607943 301.49247482808033 769 4:13
81.4% 4925000 -75935.25628276292 14671.07738423385 -61264.17889852906 303.9660528794498 769 4:12
81.5% 4930000 -76149.58156298872 14502.35535760307 -61647.226205385654 300.47034720456236 769 4:11
81.6% 4935000 -75810.57741926752 14833.200960978771 -60977.376458288745 307.32504706993853 769 4:10
81.7% 4940000 -76837.14312834208 14379.587477824773 -62457.55565051731 297.92675297087027 769 4:09
81.7% 4945000 -76086.0642273777 14353.751764631039 -61732.31246274667 297.39146987221625 769 4:08
81.8% 4950000 -76136.29568531172 14623.915011912295 -61512.38067339943 302.98890854413196 769 4:07
81.9% 4955000 -75746.77391027157 14765.468943771522 -60981.30496650005 305.9217258696717 769 4:05
82.0% 4960000 -76014.4964418009 14805.40715064688 -61209.08929115402 306.7491946904709 770 4:04
82.1% 4965000 -76203.67632104512 14008.558219287152 -62195.118101757966 290.2394989085566 770 4:03
82.1% 4970000 -75709.48663653337 14461.773927448208 -61247.712709085165 299.62955161598256 770 4:02
82.2% 4975000 -75786.35370749525 14720.92412954705 -61065.4295779482 304.9988140070016 770 4:01
82.3% 4980000 -76243.47225516358 14427.570453138645 -61815.901802024935 298.92089915588343 770 4:00
82.4% 4985000 -75854.95828587501 14659.549578584834 -61195.408707290175 303.7272114167732 770 3:58
82.5% 4990000 -76077.58063338477 14765.787166366908 -61311.793467017866 305.9283190368757 770 3:57
82.6% 4995000 -76589.1292132848 14574.77849020431 -62014.3507230805 301.97086234584435 770 3:56
82.6% 5000000 -75629.33712220303 14476.84814318728 -61152.48897901575 299.9418701825374 770 3:55
82.7% 5005000 -76199.24399598903 14558.121376601344 -61641.12261938769 301.62574814995725 770 3:54
82.8% 5010000 -75895.15160794999 14599.325527974055 -61295.82607997593 302.47944572969124 770 3:53
82.9% 5015000 -76715.50373379276 14431.813587463801 -62283.69014632896 299.00881149925647 770 3:52
83.0% 5020000 -76327.14933782315 14422.954802359036 -61904.19453546412 298.8252687456414 770 3:51
83.1% 5025000 -75912.45304130137 14873.65325075503 -61038.79979054634 308.16316703421865 770 3:49
83.1% 5030000 -75903.36903888201 14849.721047132913 -61053.647991749094 307.66732223146823 770 3:48
83.2% 5035000 -76325.31136593006 14260.889232734158 -62064.4221331959 295.4674763888596 770 3:47
83.3% 5040000 -76663.9064747634 14346.161071860426 -62317.74540290297 297.23420037798104 770 3:46
83.4% 5045000 -75836.69073824689 14742.35249251353 -61094.338245733365 305.4427824177734 770 3:45
83.5% 5050000 -75938.44681914491 14892.160850144908 -61046.285969000004 308.54662094066873 770 3:44
83.6% 5055000 -76537.25426003424 14511.400278888506 -62025.85398114574 300.6577464629627 770 3:43
83.6% 5060000 -75931.81419418931 14507.752920664885 -61424.06127352443 300.5821778422244 770 3:42
83.7% 5065000 -76133.2642933064 14590.10554778975 -61543.15874551666 302.28841947368755 770 3:40
83.8% 5070000 -75928.97357627426 14722.266323141785 -61206.70725313248 305.02662255019897 770 3:39
83.9% 5075000 -75950.46980163091 14251.107088297165 -61699.36271333374 295.2648028049547 770 3:38
84.0% 5080000 -75894.67638836359 14664.096690814995 -61230.579697548594 303.82142179549334 770 3:37
84.0% 5085000 -75722.0086805317 14295.622368435663 -61426.38631209603 296.18710275894875 770 3:36
84.1% 5090000 -75733.84962809144 14598.357175161695 -61135.49245292974 302.4593826917521 770 3:35
84.2% 5095000 -76309.93071351643 14490.057615643691 -61819.87309787274 300.2155536413616 770 3:34
84.3% 5100000 -76396.78513356787 14395.980780887548 -62000.80435268032 298.2664013480919 770 3:33
84.4% 5105000 -76142.85382413483 14588.395023778117 -61554.45880035671 302.25297959299206 770 3:32
84.5% 5110000 -75716.92492721954 14455.486318943425 -61261.43860827612 299.49928036942066 770 3:30
84.5% 5115000 -75646.81648886032 14462.103715178395 -61184.712773681924 299.6363843980617 770 3:29
84.6% 5120000 -75983.27706669728 14725.036571275998 -61258.24049542128 305.0840185661015 770 3:28
84.7% 5125000 -75745.83974198156 14546.309671651707 -61199.530070329856 301.3810246550641 770 3:27
84.8% 5130000 -76167.26800916975 14459.158099306644 -61708.10990986311 299.5753549858116 770 3:26
84.9% 5135000 -76292.97488907367 14375.183281283369 -61917.7916077903 297.8355036233455 770 3:25
85.0% 5140000 -76065.45131619538 14579.824418189488 -61485.626898005896 302.0754075522119 770 3:24
85.0% 5145000 -75935.6266098767 14249.667624769743 -61685.95898510695 295.2349789525385 770 3:23
85.1% 5150000 -76305.98773360404 14630.780658791036 -61675.207074813 303.1311560101863 770 3:21
85.2% 5155000 -76523.38732244729 14619.22019549709 -61904.167126950204 302.8916379226671 770 3:20
85.3% 5160000 -76049.98368745479 14487.5577329167 -61562.42595453809 300.1637592526277 770 3:19
85.4% 5165000 -76641.6929618303 14617.379843005545 -62024.31311882475 302.8535081610885 770 3:18
85.5% 5170000 -76161.3889655533 14489.537107310536 -61671.851858242764 300.2047693711014 770 3:17
85.5% 5175000 -76369.39675744827 14504.546535523572 -61864.850221924695 300.5157456225659 770 3:16
85.6% 5180000 -76011.25088619537 14754.192875446319 -61257.05801074905 305.6881000839817 770 3:15
85.7% 5185000 -76106.4172008975 14424.671811344446 -61681.745389553056 298.86084298674064 770 3:14
85.8% 5190000 -75906.70620223015 14736.980950284842 -61169.72525194531 305.33149089865947 770 3:12
85.9% 5195000 -75560.59813355327 14706.35620606293 -60854.24192749034 304.69698517165807 770 3:11
86.0% 5200000 -76124.19147773665 14774.768049783961 -61349.423427952686 306.1143915121382 770 3:10
86.0% 5205000 -75988.55513869764 14122.130914822425 -61866.42422387522 292.5925806265929 770 3:09
86.1% 5210000 -75990.809693783 14515.186937619386 -61475.62275616361 300.7362012129365 770 3:08
86.2% 5215000 -76120.21626053617 14379.546659099467 -61740.6696014367 297.92590725882815 770 3:07
86.3% 5220000 -76387.92607002056 14606.83593678321 -61781.090133237354 302.63505184241495 770 3:06
86.4% 5225000 -76578.72668088925 14678.07198559103 -61900.65469529822 304.110972118189 770 3:05
86.4% 5230000 -76929.70428778876 14600.869194851446 -62328.83509293731 302.51142854290885 770 3:04
86.5% 5235000 -76261.30645626824 14311.717268464523 -61949.58918780372 296.52056860505763 770 3:02
86.6% 5240000 -76297.71699545931 14361.91574965612 -61935.80124580319 297.56061725238806 770 3:01
86.7% 5245000 -76420.5840391631 14448.287591266811 -61972.2964478963 299.3501318931155 770 3:00
86.8% 5250000 -76176.5987754426 14631.673247879102 -61544.9255275635 303.14964932017557 770 2:59
86.9% 5255000 -76470.87327322231 14431.175463585789 -62039.69780963653 298.9955903845852 770 2:58
86.9% 5260000 -76234.23037162749 14335.584809813896 -61898.645561813595 297.0150736878065 770 2:57
87.0% 5265000 -75998.60910117938 14224.286652192759 -61774.32244898662 294.70911750075726 770 2:56
87.1% 5270000 -76566.55152541619 14333.102766943806 -62233.44875847238 296.9636489182044 770 2:55
87.2% 5275000 -75825.84390545599 14663.085015010174 -61162.75889044581 303.8004611602836 770 2:53
87.3% 5280000 -76151.15426552773 14476.152883949999 -61675.001381577735 299.92746529593296 770 2:52
87.4% 5285000 -75750.50478359054 14666.225975039908 -61084.27880855063 303.86553785489065 770 2:51
87.4% 5290000 -76154.46141006777 14798.619435704555 -61355.84197436322 306.6085618749623 770 2:50
87.5% 5295000 -76490.78093808747 14582.822336623327 -61907.95860146414 302.13752060698783 770 2:49
87.6% 5300000 -75851.7531087899 14535.715820574444 -61316.037288215455 301.1615335425566 770 2:48
87.7% 5305000 -75673.80948346235 14914.27519776972 -60759.53428569263 309.00480208057206 770 2:47
87.8% 5310000 -76510.76913548312 14354.756526887313 -62156.0126085958 297.41228726749836 770 2:46
87.9% 5315000 -76498.90062346458 14800.571154934405 -61698.32946853017 306.6489990136324 770 2:44
87.9% 5320000 -76179.27482512943 14725.927358558061 -61453.347466571366 305.1024745449634 770 2:43
88.0% 5325000 -76200.10615356738 14273.976473463126 -61926.129680104255 295.73862736184424 770 2:42
88.1% 5330000 -76306.58018271477 14197.754520704382 -62108.825662010386 294.1594055013054 770 2:41
88.2% 5335000 -76318.01552943765 14280.90207631157 -62037.113453126076 295.88211703929045 770 2:40
88.3% 5340000 -76479.79410490856 14497.648507447811 -61982.14559746075 300.37282725931783 770 2:39
88.3% 5345000 -76130.81289308124 14525.541828927051 -61605.271064154185 300.95074138311986 770 2:38
88.4% 5350000 -76384.03000630971 14151.79661981138 -62232.23338649833 293.20721628116786 770 2:37
88.5% 5355000 -76354.06187940176 14656.899167347794 -61697.16271205397 303.67229826887467 770 2:36
88.6% 5360000 -75979.96715812547 14490.517307952661 -61489.44985017281 300.2250778809956 770 2:34
88.7% 5365000 -75530.58439417451 14077.99057782673 -61452.593816347784 291.6780490173623 770 2:33
88.8% 5370000 -75686.33704895804 14584.39796577056 -61101.93908318748 302.17016563776116 770 2:32
88.8% 5375000 -75969.51128981827 14539.50768106233 -61430.00360875594 301.24009606631586 770 2:31
88.9% 5380000 -76306.21780549816 14551.794882750728 -61754.422922747435 301.4946712485155 770 2:30
89.0% 5385000 -76447.77541448991 14485.446685062157 -61962.328729427754 300.1200210276167 770 2:29
89.1% 5390000 -76211.98042658379 14427.846677765601 -61784.13374881819 298.92662217862846 770 2:28
89.2% 5395000 -76309.6069674227 14806.73494254832 -61502.872024874385 306.7767048489109 770 2:27
89.3% 5400000 -75716.52777598376 13910.024806280262 -61806.5029697035 288.1980119854059 770 2:25
89.3% 5405000 -75872.36935207284 14567.038232908046 -61305.331119164795 301.81049406497465 770 2:24
89.4% 5410000 -76496.17278579876 14371.639298338752 -62124.53348746001 297.76207680683206 770 2:23
89.5% 5415000 -75669.86237652754 14313.98409160325 -61355.87828492429 296.5675342957161 770 2:22
89.6% 5420000 -75849.20331843218 14328.827523927614 -61520.375794504565 296.87507132361486 770 2:21
89.7% 5425000 -76527.48080852312 14255.200525680235 -62272.28028284288 295.34961361819313 770 2:20
89.8% 5430000 -75998.19516254375 14654.110626856207 -61344.08453568754 303.6145232586063 770 2:19
89.8% 5435000 -76177.03064661617 15010.82883847428 -61166.201808141894 311.0052706410914 770 2:18
89.9% 5440000 -76199.30071211977 14444.5032149603 -61754.797497159474 299.27172443206985 770 2:16
90.0% 5445000 -76090.45157492094 14480.971299427634 -61609.480275493304 300.02729673267834 770 2:15
90.1% 5450000 -75913.6289064617 14341.321867990493 -61572.307038471205 297.1339382322028 770 2:14
90.2% 5455000 -76536.23208984785 14486.627757950744 -62049.604331897106 300.1444913548261 770 2:13
90.2% 5460000 -76407.24187047096 14682.741715598839 -61724.50015487212 304.2077229812178 769 2:12
90.3% 5465000 -76524.34449415913 14289.910614021719 -62234.43388013741 296.0687624763129 769 2:11
90.4% 5470000 -76565.11356788926 14390.483165779668 -62174.63040210959 298.1524977593624 769 2:10
90.5% 5475000 -76140.10583830226 14443.488085299789 -61696.61775300247 299.2506922373656 769 2:09
90.6% 5480000 -76256.40674422869 14712.088106322266 -61544.31863790643 304.81574285057275 769 2:08
90.7% 5485000 -76191.46604678236 14401.985310363612 -61789.48073641874 298.3908075574272 769 2:06
90.7% 5490000 -76029.74520121844 14579.042817801075 -61450.70238341736 302.05921378683445 769 2:05
90.8% 5495000 -76175.36726654125 14474.764341595033 -61700.602924946215 299.8986964654074 769 2:04
90.9% 5500000 -76245.11529855218 14371.70326165389 -61873.412036898284 297.7634020453215 769 2:03
91.0% 5505000 -75882.46530359653 15039.838424571202 -60842.62687902533 311.6063123472052 770 2:02
91.1% 5510000 -76601.27054377958 14446.328798704159 -62154.941745075426 299.3095482039912 770 2:01
91.2% 5515000 -75853.13981762115 14128.88377814035 -61724.2560394808 292.73249136079636 770 2:00
91.2% 5520000 -75801.78647978723 14588.532276412696 -61213.254203374534 302.2558232929118 770 1:58
91.3% 5525000 -76356.34540524927 14466.991741965645 -61889.35366328363 299.7376580925544 770 1:57
91.4% 5530000 -76279.27980675353 14319.236246137136 -61960.043560616396 296.6763522537274 770 1:56
91.5% 5535000 -76262.19634203467 14568.311953481216 -61693.88438855346 301.83688393430447 770 1:55
91.6% 5540000 -76518.34118000268 14429.750449877578 -62088.5907301251 298.9660659140341 770 1:54
91.7% 5545000 -76435.80891364462 14644.8268108817 -61790.98210276292 303.4221744062676 770 1:53
91.7% 5550000 -75920.54071934162 14248.095774980904 -61672.444944360715 295.2024122252614 770 1:52
91.8% 5555000 -75990.88804822307 14629.84430943226 -61361.04373879082 303.1117560430776 770 1:51
91.9% 5560000 -76353.66314667815 14279.045729217187 -62074.61741746097 295.84365588989596 770 1:49
92.0% 5565000 -76162.88384942136 14545.144596571947 -61617.73925284941 301.35688578209465 770 1:48
92.1% 5570000 -75797.94524413363 14778.250372764172 -61019.69487136946 306.1865408126581 770 1:47
92.1% 5575000 -75597.92038409086 14341.049429909192 -61256.870954181664 297.128293661865 770 1:46
92.2% 5580000 -75997.50755719324 14704.98344984601 -61292.52410734723 304.6685434098232 770 1:45
92.3% 5585000 -76082.51326821571 14566.37396077837 -61516.13930743734 301.7967311918054 770 1:44
92.4% 5590000 -75754.82888182662 14766.22322174414 -60988.605660082474 305.9373535493647 770 1:43
92.5% 5595000 -75739.23643870984 14503.732574091011 -61235.503864618826 300.4988813775366 770 1:42
92.6% 5600000 -76149.6548526488 14174.722923678892 -61974.93192896991 293.6822201211184 770 1:40
92.6% 5605000 -76214.26038120032 14786.13199620021 -61428.12838500011 306.3498380200404 770 1:39
92.7% 5610000 -76312.25692855174 14406.213833891119 -61906.04309466062 298.47841718366675 770 1:38
92.8% 5615000 -76416.95355581923 14528.548726918882 -61888.40482890035 301.0130404829099 770 1:37
92.9% 5620000 -75591.29344391313 14354.824992784628 -61236.46845112851 297.4137057937605 770 1:36
93.0% 5625000 -75791.22184257972 14557.399828622632 -61233.822013957084 301.6107985940856 770 1:35
93.1% 5630000 -75978.72665591753 14607.10988652769 -61371.616769389846 302.6407277324901 770 1:34
93.1% 5635000 -76601.01398159133 14646.735186150878 -61954.27879544045 303.46171351323244 770 1:33
93.2% 5640000 -75814.5032232856 14437.517707924624 -61376.98551536098 299.12699361609873 770 1:31
93.3% 5645000 -75604.18523511718 14596.493622423857 -61007.69161269333 302.4207722505951 770 1:30
