#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
46.8% 2830000 -75789.44738928613 14205.296604240808 -61584.15078504532 294.31566787406865 774 11:59
46.9% 2835000 -75698.25445654489 14669.187970275823 -61029.06648626907 303.9269066267217 774 11:58
46.9% 2840000 -76317.72617735578 14474.592501125455 -61843.133676230325 299.89513614956314 773 11:57
47.0% 2845000 -76336.67354789356 14287.488893019048 -62049.18465487451 296.0185874990376 773 11:56
47.1% 2850000 -76303.06973704328 14409.357679835717 -61893.71205720756 298.54355367075715 773 11:54
47.2% 2855000 -76043.41533137724 14764.150946867348 -61279.264384509894 305.8944186511099 773 11:53
47.3% 2860000 -76297.03986151886 14269.184144380497 -62027.855717138365 295.6393364020057 773 11:52
47.4% 2865000 -75727.57520229634 14371.903933956515 -61355.67126833983 297.7675597200548 773 11:51
47.4% 2870000 -75959.20884576488 14610.715252599784 -61348.4935931651 302.71542632928833 773 11:50
47.5% 2875000 -76127.06236717137 14262.780531221584 -61864.28183594978 295.5066616866386 773 11:49
47.6% 2880000 -76080.9217453937 14483.912929089312 -61597.00881630439 300.0882435557286 773 11:48
47.7% 2885000 -76363.63633930388 14300.447890774858 -62063.18844852902 296.28708144082134 773 11:47
47.8% 2890000 -75778.54743439317 14437.659429014295 -61340.888005378874 299.1299298967214 773 11:46
47.9% 2895000 -76111.01335588386 14983.327826533721 -61127.685529350136 310.4354846716747 773 11:45
47.9% 2900000 -76595.77573361096 14337.11986585787 -62258.65586775309 297.04687809551393 773 11:44
48.0% 2905000 -76529.22056895471 14508.646095895208 -62020.5744730595 300.6006832963352 773 11:42
48.1% 2910000 -76342.27464807747 14802.107242101205 -61540.16740597626 306.68082478489265 773 11:41
48.2% 2915000 -76019.84867129374 14413.286441489274 -61606.56222980447 298.6249526124476 773 11:40
48.3% 2920000 -76253.20814484329 14257.626267663143 -61995.58187718014 295.39987190506173 773 11:39
48.3% 2925000 -76077.34529350184 14246.289147276924 -61831.05614622492 295.1649811983628 773 11:38
48.4% 2930000 -75795.42984509218 14581.786578321415 -61213.64326677076 302.1160610130859 773 11:37
48.5% 2935000 -76224.33253031322 14490.743401499834 -61733.58912881338 300.22976225156475 773 11:36
48.6% 2940000 -75685.17988643207 14411.815171696458 -61273.36471473562 298.59446977468934 773 11:35
48.7% 2945000 -76125.6969524254 14499.517203686692 -61626.1797487387 300.4115442672707 773 11:34
48.8% 2950000 -75980.90802262854 14453.755461355173 -61527.15256127337 299.4634192028943 773 11:33
48.8% 2955000 -76527.66069167815 14248.204944432764 -62279.45574724538 295.20467407737414 773 11:31
48.9% 2960000 -75942.15619436918 14218.011763787428 -61724.14443058175 294.5791097984683 773 11:30
49.0% 2965000 -75967.79721441978 14567.378336398224 -61400.41887802156 301.81754057647294 773 11:29
49.1% 2970000 -75923.20564504602 14294.498496049533 -61628.70714899649 296.16381755335647 773 11:28
49.2% 2975000 -76197.86734545167 14096.40155782108 -62101.46578763059 292.0595010928955 773 11:27
49.3% 2980000 -76373.56992227638 14488.041091605462 -61885.52883067092 300.173773829533 773 11:26
49.3% 2985000 -76276.78631425402 14661.204872203076 -61615.58144205094 303.7615069940042 773 11:25
49.4% 2990000 -75928.04037318409 14492.903405579455 -61435.13696760464 300.27451478725726 773 11:24
49.5% 2995000 -76502.12781442696 14536.41532021844 -61965.71249420852 301.1760262849918 773 11:23
49.6% 3000000 -76248.40371210757 14695.30828230058 -61553.095429806985 304.4680862509719 773 11:21
49.7% 3005000 -75919.68840134617 14256.830298281644 -61662.85810306452 295.3833804324336 773 11:20
49.8% 3010000 -75825.00451138173 14304.621898325971 -61520.38261305576 296.37356156540744 773 11:19
49.8% 3015000 -76064.0319042113 14647.57529703185 -61416.45660717945 303.47911954155484 773 11:18
49.9% 3020000 -75974.6455536065 15058.407982865061 -60916.23757074145 311.99104996329635 773 11:17
50.0% 3025000 -76399.94006872317 14523.709527482435 -61876.23054124073 300.91277842898785 773 11:16
50.1% 3030000 -76349.0394158842 14551.302779134625 -61797.73663674957 301.4844754878445 773 11:15
50.2% 3035000 -75938.81660726226 14468.532884796205 -61470.28372246605 299.76958861073376 773 11:14
50.2% 3040000 -76152.51710746193 14631.521065722753 -61520.99604173918 303.14649629956415 773 11:13
50.3% 3045000 -75911.88046682684 14143.147540059093 -61768.73292676775 293.0280183555835 773 11:12
50.4% 3050000 -76210.46845467367 14453.71116920076 -61756.75728547291 299.4625015258213 773 11:10
50.5% 3055000 -76350.85029572752 14562.546186388106 -61788.30410933941 301.7174245776932 773 11:09
50.6% 3060000 -75926.76947227985 14524.261252906459 -61402.50821937339 300.9242094776437 773 11:08
50.7% 3065000 -76129.21254783156 14480.862782335606 -61648.34976549595 300.0250483966311 773 11:07
50.7% 3070000 -76070.01700037275 14585.017687266087 -61484.999313106666 302.18300547848634 773 11:06
50.8% 3075000 -76036.99574822414 14420.065821442166 -61616.92992678198 298.7654127375823 773 11:05
50.9% 3080000 -76324.19811695907 14416.32273029825 -61907.875386660824 298.687860652566 773 11:04
51.0% 3085000 -76606.55462571484 14441.765912432362 -62164.788713282476 299.2150110072025 773 11:03
51.1% 3090000 -76039.58736884755 14450.825871859453 -61588.7614969881 299.4027218367603 772 11:02
51.2% 3095000 -76431.7157215966 14439.273826728186 -61992.44189486842 299.1633781628587 772 11:01
51.2% 3100000 -75840.3861526028 14581.067197163307 -61259.3189554395 302.10115635097975 772 10:59
51.3% 3105000 -76085.2870683622 14686.90960164074 -61398.37746672146 304.29407627592326 772 10:58
51.4% 3110000 -76253.71661586672 14500.20236307431 -61753.51425279242 300.42573989784324 772 10:57
51.5% 3115000 -75525.67446811136 14393.319024250855 -61132.355443860506 298.21125313795085 772 10:56
51.6% 3120000 -75939.68122770007 14581.187910911578 -61358.493316788496 302.1036573862227 772 10:55
51.7% 3125000 -76107.06415020837 14126.051803419328 -61981.012346789044 292.67381644856886 772 10:54
51.7% 3130000 -76793.36274324363 14313.289164735033 -62480.0735785086 296.55313629537574 772 10:53
51.8% 3135000 -76291.15140079841 14523.908756942135 -61767.24264385627 300.9169062098519 772 10:52
51.9% 3140000 -76362.83587502189 14722.171118755301 -61640.66475626659 305.02465003646887 772 10:51
52.0% 3145000 -76402.80351668714 14403.9593363784 -61998.84418030874 298.43170686429346 772 10:50
52.1% 3150000 -75988.12744089565 14561.818924023324 -61426.30851687233 301.7023566270144 772 10:48
52.1% 3155000 -76614.51049323542 14514.781594697837 -62099.72889853758 300.72780302344444 772 10:47
52.2% 3160000 -76142.03743977727 14390.878071535108 -61751.15936824216 298.1606797040551 772 10:46
52.3% 3165000 -76139.80566135776 14342.504142242944 -61797.30151911482 297.1584334501426 772 10:45
52.4% 3170000 -76450.63311494699 14710.772593571102 -61739.860521375886 304.7884871004999 772 10:44
52.5% 3175000 -75851.45025872975 14293.097004131925 -61558.35325459782 296.13478042437265 772 10:43
52.6% 3180000 -75786.46746653576 14157.259213479165 -61629.2082530566 293.32039427022715 772 10:42
52.6% 3185000 -76446.75765485724 14450.559990127475 -61996.19766472976 299.39721310563675 772 10:41
52.7% 3190000 -76369.6448445378 14578.396688040859 -61791.24815649695 302.0458268004723 772 10:40
52.8% 3195000 -75471.08601487809 14430.448738295612 -61040.63727658248 298.9805335614088 772 10:39
52.9% 3200000 -75934.43506773347 14282.82475508715 -61651.61031264633 295.92195249670516 772 10:37
53.0% 3205000 -76093.20538791607 14763.811340800406 -61329.39404711566 305.88738244558806 772 10:36
53.1% 3210000 -76186.62179876547 14205.355589445451 -61981.26620932002 294.3168899724439 772 10:35
53.1% 3215000 -75796.85193816872 14461.965723249672 -61334.88621491905 299.6335253809081 772 10:34
53.2% 3220000 -75948.01861376478 14506.86105779451 -61441.157555970276 300.56369957854145 772 10:33
53.3% 3225000 -76099.24603067395 14127.436882136193 -61971.80914853776 292.7025135169208 772 10:32
53.4% 3230000 -76145.24987099966 14561.11981206427 -61584.13005893539 301.68787191691786 772 10:31
53.5% 3235000 -75797.7858036357 14521.229668681131 -61276.556134954575 300.8613989105115 772 10:30
53.6% 3240000 -76021.24270986115 14475.83446703924 -61545.40824282191 299.92086810276174 772 10:29
53.6% 3245000 -75977.07749653477 14405.65088561941 -61571.426610915354 298.4667536118891 772 10:27
53.7% 3250000 -76124.45708855022 14678.790348805625 -61445.66673974459 304.1258556898011 772 10:26
53.8% 3255000 -76664.90545466216 14445.659716405567 -62219.24573825659 299.29568567024353 772 10:25
53.9% 3260000 -76187.99668100692 14524.97088368216 -61663.02579732476 300.93891212423483 772 10:24
54.0% 3265000 -75617.66154119311 14123.279932830284 -61494.381608362826 292.6163868174669 772 10:23
54.0% 3270000 -76521.9042283486 14554.81741352147 -61967.08681482713 301.5572942395902 772 10:22
54.1% 3275000 -76330.71065185359 14494.429916839405 -61836.28073501418 300.3061421579139 772 10:21
54.2% 3280000 -76294.52339906697 14389.405490718791 -61905.11790834818 298.1301697035583 772 10:20
54.3% 3285000 -75919.12880425842 14054.964682496286 -61864.164121762136 291.2009817690406 772 10:19
54.4% 3290000 -75859.27190666483 14510.814808886167 -61348.457097778664 300.64561626958766 772 10:18
54.5% 3295000 -75841.94415537437 14435.410734162493 -61406.533421211876 299.0833398010978 772 10:16
54.5% 3300000 -76485.16210098531 14420.276376319398 -62064.88572466592 298.7697751666849 772 10:15
54.6% 3305000 -75943.85953573983 14189.432898089253 -61754.42663765058 293.98699207087856 772 10:14
54.7% 3310000 -76238.23764120288 14566.79254039656 -61671.44510080632 301.80540362880674 772 10:13
54.8% 3315000 -76371.09572569463 14948.677901371884 -61422.41782432274 309.7175823180732 772 10:12
54.9% 3320000 -76232.71312494026 14687.716434920863 -61544.9966900194 304.3107928347054 772 10:10
55.0% 3325000 -76346.18499579583 14326.335684737447 -62019.84931105839 296.82344358672765 772 10:09
55.0% 3330000 -76424.27893234772 14435.365564579524 -61988.9133677682 299.08240394482186 773 10:08
55.1% 3335000 -76330.23704308037 14593.007206748409 -61737.229836331964 302.3485381546383 773 10:07
55.2% 3340000 -76004.14377185512 14654.808777539314 -61349.3349943158 303.62898805228855 773 10:05
55.3% 3345000 -76307.4355835824 14336.401547562944 -61971.03403601945 297.0319954545803 773 10:04
55.4% 3350000 -75844.67673734543 14392.620920028206 -61452.05581731723 298.1967893068702 773 10:03
55.5% 3355000 -76005.83246607764 14472.189017030676 -61533.64344904697 299.84533901781106 773 10:02
55.5% 3360000 -76233.10309215862 14648.351619350811 -61584.75147280781 303.4952039520502 773 10:01
55.6% 3365000 -76206.83180356532 14568.983466794769 -61637.84833677055 301.8507968355885 773 10:00
55.7% 3370000 -76258.44825278132 14226.253799155907 -62032.194453625416 294.74987428242787 773 9:58
55.8% 3375000 -76495.99950943582 14536.495239757243 -61959.504269678575 301.17768211612963 773 9:57
55.9% 3380000 -75906.48444827712 14110.117131788895 -61796.36731648822 292.3436703309675 773 9:56
56.0% 3385000 -76132.40034431394 14628.437197644107 -61503.963146669834 303.082602477528 773 9:55
56.0% 3390000 -76029.87862471082 14661.720252710273 -61368.15837200055 303.7721850222363 773 9:54
56.1% 3395000 -76067.75371735178 14563.065763930921 -61504.68795342086 301.7281895631621 773 9:53
56.2% 3400000 -76193.05572344681 14643.25403424887 -61549.80168919794 303.38958847596257 773 9:52
56.3% 3405000 -76385.0415553786 14602.648853576324 -61782.39270180228 302.5483008068814 773 9:51
56.4% 3410000 -76636.09608035222 14386.462675906785 -62249.633404445434 298.06919832570145 773 9:50
56.4% 3415000 -75629.19336267994 14924.284564244672 -60704.908798435274 309.212183415939 773 9:49
56.5% 3420000 -75886.42817447153 14425.548914605537 -61460.87925986599 298.8790154501024 773 9:48
56.6% 3425000 -76146.69227219519 14357.381044656217 -61789.31122753897 297.46666393568927 773 9:46
56.7% 3430000 -76468.04220844145 14339.32752054457 -62128.71468789688 297.09261789114464 773 9:45
56.8% 3435000 -76238.30226317287 14146.891683376745 -62091.410579796124 293.1055922403007 773 9:44
56.9% 3440000 -76493.50106757897 14547.554205281704 -61945.94686229726 301.4068098080749 773 9:43
56.9% 3445000 -76462.54240320186 14618.194186258721 -61844.348216943145 302.87038031695505 773 9:42
57.0% 3450000 -75614.73063675867 14260.427420192604 -61354.30321656607 295.45790822070467 773 9:41
57.1% 3455000 -76535.73498262177 14497.023533135667 -62038.7114494861 300.3598785869171 773 9:40
57.2% 3460000 -76294.4621348463 14718.688534326024 -61575.773600520275 304.95249531905694 773 9:39
57.3% 3465000 -75704.36248806716 14312.97622821003 -61391.38625985713 296.546652648823 773 9:38
57.4% 3470000 -75658.00625373443 14547.607338270673 -61110.39891546376 301.40791065598887 773 9:37
57.4% 3475000 -76391.66266658925 14464.207894705287 -61927.45477188397 299.67998032006443 773 9:35
57.5% 3480000 -76128.39743041787 14409.749568215007 -61718.647862202866 298.551673099256 773 9:34
57.6% 3485000 -76385.20732537218 14394.253885576305 -61990.95343979587 298.2306222749027 773 9:33
57.7% 3490000 -75781.0488314242 14639.76404792381 -61141.284783500385 303.3172804006898 772 9:32
57.8% 3495000 -76293.77135533991 14322.787609396994 -61970.98374594291 296.74993198098036 772 9:31
57.9% 3500000 -76040.93991528425 14709.868761600479 -61331.07115368378 304.7697608522919 772 9:30
57.9% 3505000 -76390.63549160518 14535.912671003023 -61854.722820602154 301.1656120329235 772 9:29
58.0% 3510000 -76104.43278370421 14483.69007680545 -61620.74270689876 300.0836263400104 772 9:28
58.1% 3515000 -75979.70242229349 14282.349280996186 -61697.353141297295 295.9121012786323 772 9:27
58.2% 3520000 -75894.57857773948 14074.504472834107 -61820.07410490537 291.6058213583582 772 9:26
58.3% 3525000 -76335.02979117459 14953.47642504697 -61381.55336612761 309.8170016219841 772 9:25
58.3% 3530000 -76246.87811553299 14530.439952668814 -61716.43816286418 301.0522242736606 772 9:23
58.4% 3535000 -76395.82934800802 14810.659906066692 -61585.169441941325 306.85802509807394 772 9:22
58.5% 3540000 -76309.95217772776 14529.36860853817 -61780.583569189585 301.03002738667413 772 9:21
58.6% 3545000 -75794.15194320588 14443.995716889202 -61350.156226316685 299.26120971788254 772 9:20
58.7% 3550000 -76336.79613999145 14405.661897318547 -61931.1342426729 298.4669817602816 772 9:19
58.8% 3555000 -76253.82546490805 14606.285746041003 -61647.53971886705 302.62365259041326 772 9:18
58.8% 3560000 -76063.81067327532 14718.545302803272 -61345.26537047205 304.94952774418306 772 9:17
58.9% 3565000 -76657.17493997476 14560.592801575325 -62096.58213839944 301.67695293026435 772 9:16
59.0% 3570000 -76045.80533514704 14247.970334336316 -61797.83500081073 295.19981325474225 772 9:15
59.1% 3575000 -76273.92981028135 14402.943024703312 -61870.98678557803 298.41065017975137 772 9:14
59.2% 3580000 -76317.70129996202 14091.703072539896 -62225.998227422126 291.9621544571966 772 9:12
59.3% 3585000 -75979.54461302162 14635.206567641982 -61344.338045379634 303.2228552091335 772 9:11
59.3% 3590000 -75885.81588110057 14539.252700309105 -61346.56318079146 301.23481318959944 772 9:10
59.4% 3595000 -76011.81453690545 14353.446381175332 -61658.368155730124 297.38514271564725 772 9:09
59.5% 3600000 -76423.10586364605 14615.30125988403 -61807.80460376202 302.810442564031 772 9:08
59.6% 3605000 -75839.5343346883 14542.576809274526 -61296.957525413774 301.30368449707726 772 9:07
59.7% 3610000 -76618.00657293948 14555.34738999426 -62062.65918294522 301.5682746776544 772 9:06
59.8% 3615000 -75714.80823074674 14646.91697116657 -61067.89125958017 303.46547986741666 772 9:05
59.8% 3620000 -76296.8729495597 14825.849097665126 -61471.023851894584 307.1727258181156 772 9:04
59.9% 3625000 -76080.52329388642 14859.236341189988 -61221.286952696435 307.86446701509703 772 9:03
60.0% 3630000 -76271.71244290308 14526.927930895965 -61744.784512007114 300.97945965195214 772 9:01
60.1% 3635000 -75928.53595329059 14573.071186557356 -61355.46476673323 301.9354891870068 772 9:00
60.2% 3640000 -76165.63383780632 14818.118972266959 -61347.514865539364 307.01256745728045 772 8:59
60.2% 3645000 -76140.44736690001 14661.715636032246 -61478.73173086777 303.77208937054274 772 8:58
60.3% 3650000 -76357.39688397702 14386.365099494657 -61971.031784482366 298.0671766666186 772 8:57
60.4% 3655000 -75734.2349587036 14188.43396108918 -61545.800997614424 293.9662953674917 772 8:56
60.5% 3660000 -76051.82331911266 14106.74368777304 -61945.07963133963 292.27377686402883 771 8:55
60.6% 3665000 -75644.49025857846 14595.747045626445 -61048.74321295202 302.40530412945196 771 8:54
60.7% 3670000 -75650.047592377 14508.725254467687 -61141.32233790931 300.6023233612192 771 8:53
60.7% 3675000 -76155.22570258183 14305.81013855901 -61849.41556402281 296.3981803908727 771 8:52
60.8% 3680000 -76156.7327707935 14321.981183399765 -61834.75158739374 296.7332238605816 771 8:50
60.9% 3685000 -75991.75449141044 14545.447542581049 -61446.306948829384 301.3631624378719 771 8:49
61.0% 3690000 -76261.25572125654 14610.182991920503 -61651.07272933604 302.70439856537246 771 8:48
61.1% 3695000 -76066.30241072347 14429.112434978384 -61637.18997574508 298.95284705726533 771 8:47
61.2% 3700000 -76039.39787651435 14580.109453175202 -61459.28842333915 302.08131311437825 771 8:46
61.2% 3705000 -76369.04950911785 14390.91025599799 -61978.13925311986 298.1613465251678 771 8:45
61.3% 3710000 -76316.45795114395 14388.923797042567 -61927.534154101384 298.12018962359383 771 8:44
61.4% 3715000 -75624.65249953611 14246.471989152244 -61378.18051038387 295.16876944933347 771 8:43
61.5% 3720000 -76457.70165100247 14452.96986150963 -62004.73178949284 299.4471425738548 771 8:42
61.6% 3725000 -75965.38015358048 14691.298332926037 -61274.08182065444 304.3850052030227 771 8:41
61.7% 3730000 -75924.25152978324 14452.895107220835 -61471.35642256241 299.4455937601238 771 8:39
61.7% 3735000 -76028.5617163113 14413.422738462408 -61615.138977848896 298.6277765122784 771 8:38
61.8% 3740000 -75859.53904301976 14800.770950389313 -61058.768092630446 306.6531385211969 771 8:37
61.9% 3745000 -76124.0569440226 14521.858969185294 -61602.1979748373 300.87443721610526 771 8:36
62.0% 3750000 -76423.77304340727 14546.656002078023 -61877.11704132925 301.3882001807547 771 8:35
62.1% 3755000 -76220.76773212253 14797.644658567417 -61423.12307355512 306.5883657331894 771 8:34
62.1% 3760000 -76136.29223907017 14571.251682294644 -61565.04055677553 301.897791374198 771 8:33
62.2% 3765000 -76370.63726417995 14349.019267776497 -62021.61799640345 297.29341856000076 771 8:32
62.3% 3770000 -76009.82206839295 14613.848395304298 -61395.97367308866 302.7803410588652 771 8:31
62.4% 3775000 -75782.7923990835 14673.670725782802 -61109.121673300695 304.0197836160384 771 8:29
62.5% 3780000 -76084.00261038412 14548.645413292099 -61535.357197092024 301.4294182493709 771 8:28
62.6% 3785000 -75912.97724498593 14512.033557948704 -61400.94368703723 300.6708671991743 771 8:27
62.6% 3790000 -75211.64549412605 14482.511568858647 -60729.1339252674 300.0592091551306 771 8:26
62.7% 3795000 -76178.82842604798 14648.774372801274 -61530.05405324671 303.50396286554457 771 8:25
62.8% 3800000 -76156.31403270265 14478.033004132809 -61678.281028569836 299.9664189934659 771 8:24
62.9% 3805000 -76203.91989529537 14658.910017242433 -61545.00987805294 303.7139605196691 771 8:23
63.0% 3810000 -76064.96450338699 14445.307499951648 -61619.65700343534 299.2883881935516 771 8:22
63.1% 3815000 -76114.7107880371 14313.44754139802 -61801.263246639086 296.5564176582815 771 8:21
63.1% 3820000 -75857.0386582467 14456.754467218643 -61400.28419102806 299.5255547878283 771 8:20
63.2% 3825000 -75998.92929077557 14422.295602573387 -61576.633688202186 298.8116109649853 771 8:18
63.3% 3830000 -76227.33060959581 14542.062112176684 -61685.26849741913 301.2930206282173 771 8:17
63.4% 3835000 -76247.74532948388 14413.272144847277 -61834.473184636605 298.6246564042194 771 8:16
63.5% 3840000 -75888.30453431037 14539.231632837462 -61349.072901472915 301.2343766983976 771 8:15
63.6% 3845000 -75900.87995137728 14715.469180642333 -61185.41077073495 304.8857944077043 771 8:14
63.6% 3850000 -76053.04008484297 14057.708611467542 -61995.33147337543 291.2578324853807 771 8:13
63.7% 3855000 -76226.20596962723 14313.034502532098 -61913.17146709513 296.5478600186159 771 8:12
63.8% 3860000 -76292.23981413824 14685.413275034314 -61606.82653910393 304.2630742928745 771 8:10
63.9% 3865000 -75880.09092545067 14816.21962055043 -61063.87130490024 306.9732153068431 771 8:09
64.0% 3870000 -76325.25408120065 14426.565510006736 -61898.68857119391 298.9000780130884 771 8:08
64.0% 3875000 -75551.49278535444 14248.393888006607 -61303.09889734783 295.20858874777315 771 8:07
64.1% 3880000 -76430.42599121228 14533.144024260415 -61897.281966951865 301.108249195817 771 8:06
64.2% 3885000 -76212.83609346447 14447.4823030085 -61765.35379045597 299.33344734521904 772 8:04
64.3% 3890000 -76222.97398818543 14558.755197946019 -61664.218790239414 301.63888012161317 772 8:03
64.4% 3895000 -76261.74867184382 14772.111256757522 -61489.6374150863 306.05934614168484 772 8:02
64.5% 3900000 -75794.89459297649 14476.8501593573 -61318.04443361919 299.9419119550144 772 8:01
64.5% 3905000 -76230.90030376859 14129.93119135481 -62100.96911241378 292.7541924296541 772 8:00
64.6% 3910000 -76446.57517391109 14424.167412899227 -62022.407761011855 298.85039249285694 772 7:59
64.7% 3915000 -75989.15843906465 14436.68182941586 -61552.47660964879 299.10967527714234 772 7:57
64.8% 3920000 -75933.30701865525 14422.699146575775 -61510.607872079476 298.81997188316166 772 7:56
64.9% 3925000 -76499.45211425639 14820.854802171018 -61678.597312085374 307.0692503712552 772 7:55
65.0% 3930000 -75865.0275081233 14398.354078656883 -61466.67342946641 298.31557305759617 772 7:54
65.0% 3935000 -76018.6030446291 14408.263717497452 -61610.339327131645 298.52088816329285 772 7:53
65.1% 3940000 -75982.00274206344 14008.852649686965 -61973.150092376476 290.2455991317464 772 7:52
65.2% 3945000 -76197.06887107683 14426.576454489606 -61770.49241658722 298.9003047688454 772 7:51
65.3% 3950000 -76206.33086812546 14569.049588336718 -61637.28127978874 301.8521667897909 772 7:50
65.4% 3955000 -76088.2355560807 14319.485409321198 -61768.75014675951 296.6815145978142 772 7:49
65.5% 3960000 -76660.15341291089 14541.168983176622 -62118.98442973427 301.2745161319386 772 7:47
65.5% 3965000 -76609.00304004367 14420.986714872799 -62188.016325170865 298.7844924775293 772 7:46
65.6% 3970000 -76309.10264242024 14680.578996420736 -61628.52364599951 304.1629141921399 772 7:45
65.7% 3975000 -76430.79904500127 15036.782249881717 -61394.016795119554 311.5429922969496 772 7:44
65.8% 3980000 -76186.48262140714 14659.959220098392 -61526.52340130875 303.73569866762125 772 7:43
65.9% 3985000 -76024.68581330069 14282.796457953502 -61741.889355347186 295.9213662161072 772 7:42
66.0% 3990000 -76307.93272412426 14519.589120869832 -61788.34360325443 300.82740884763473 772 7:41
66.0% 3995000 -75914.6526135804 14606.072117712016 -61308.58049586839 302.61922648330165 772 7:40
66.1% 4000000 -76327.44502926915 14263.504980417218 -62063.94004885193 295.52167135203274 772 7:39
66.2% 4005000 -75948.01935697798 14666.354690781112 -61281.66466619687 303.86820468124375 772 7:37
66.3% 4010000 -76453.16661107785 14350.813479343013 -62102.35313173483 297.330592340332 772 7:36
66.4% 4015000 -76311.46050087767 14241.025794953865 -62070.434705923806 295.0559312364102 772 7:35
66.4% 4020000 -75645.59576919524 14663.044972250058 -60982.55079694518 303.7996315252527 771 7:34
66.5% 4025000 -75684.72167584061 14689.097689693124 -60995.62398614749 304.3394106757916 771 7:33
66.6% 4030000 -76490.90742044551 14498.026474229302 -61992.88094621621 300.3806582500269 771 7:32
66.7% 4035000 -75684.49992370768 14516.850833511362 -61167.649090196326 300.770675018332 771 7:31
66.8% 4040000 -76049.42970484555 14083.224685905272 -61966.20501894028 291.7864930757849 771 7:30
66.9% 4045000 -76081.02956155935 14365.814722010882 -61715.21483954847 297.6413989977176 771 7:29
66.9% 4050000 -75830.78539658966 14646.503074461785 -61184.28232212788 303.4569044544215 771 7:28
67.0% 4055000 -76075.5778348641 14393.011073545675 -61682.56676131843 298.2048727912399 771 7:26
67.1% 4060000 -76224.40914054526 14604.34108749513 -61620.068053050134 302.58336174012965 771 7:25
67.2% 4065000 -76261.77391858121 14671.438351613178 -61590.33556696803 303.97353166417975 771 7:24
67.3% 4070000 -75769.13411827554 14239.090501556911 -61530.04361671863 295.015834420094 771 7:23
67.4% 4075000 -76101.79275663733 14753.181501463268 -61348.61125517406 305.6671457021349 771 7:22
67.4% 4080000 -76315.69835796667 14276.663739105246 -62039.03461886142 295.7943040861148 771 7:21
67.5% 4085000 -76257.33526487535 14632.341694704406 -61624.99357017095 303.16349868772545 771 7:20
67.6% 4090000 -76440.67775057601 14505.548138303984 -61935.12961227202 300.5364975575289 771 7:19
67.7% 4095000 -76510.70337895551 14845.534731862472 -61665.16864709304 307.58058710660055 771 7:18
67.8% 4100000 -76092.37842428547 14511.715097342558 -61580.663326942915 300.6642691006903 771 7:16
67.9% 4105000 -75657.12814482683 14112.394052613694 -61544.73409221313 292.390845232831 771 7:15
67.9% 4110000 -76538.73143600154 14304.020636540716 -62234.71079946083 296.3611041863872 771 7:14
68.0% 4115000 -76276.05737015305 14301.233177180984 -61974.82419297207 296.303351575795 771 7:13
68.1% 4120000 -76258.52156482745 14911.940195096706 -61346.58136973074 308.9564237967289 771 7:12
68.2% 4125000 -75702.12030167696 14770.893551998246 -60931.22674967871 306.03411684873276 771 7:11
68.3% 4130000 -75780.18327785091 14471.305531455499 -61308.87774639542 299.82703432102363 771 7:10
68.3% 4135000 -76121.39015759679 14431.140895429353 -61690.24926216744 298.99487417637556 771 7:09
68.4% 4140000 -76155.0162290019 14236.841916214082 -61918.17431278783 294.96924659335696 771 7:08
68.5% 4145000 -76017.27623815485 14273.022663436572 -61744.253574718285 295.71886563191975 771 7:06
68.6% 4150000 -76548.6468231111 14607.63667793097 -61941.01014518014 302.65164217996744 771 7:05
68.7% 4155000 -76214.58227795291 14203.067682653847 -62011.514595299064 294.269487455329 771 7:04
68.8% 4160000 -76066.4887019404 14421.022122049024 -61645.46657989138 298.7852260691612 771 7:03
68.8% 4165000 -76423.50162317042 14523.037929857595 -61900.46369331283 300.8988637808813 771 7:02
68.9% 4170000 -76186.80107745508 14348.327501401845 -61838.473576053235 297.27908604106494 771 7:01
69.0% 4175000 -76344.11519650526 14255.105518078777 -62089.009678426475 295.3476451815983 771 7:00
69.1% 4180000 -75777.09657816662 14603.426978563815 -61173.6695996028 302.5644225663746 771 6:59
69.2% 4185000 -75758.46313570238 14415.572977673059 -61342.89015802932 298.67232673231274 771 6:58
69.3% 4190000 -76354.00641183113 14650.457405100362 -61703.54900673077 303.5388331529423 771 6:56
69.3% 4195000 -76297.733259386 14606.057106835558 -61691.67615255045 302.6189154770444 771 6:55
69.4% 4200000 -76400.08970298353 14432.895709132705 -61967.19399385083 299.0312316831201 771 6:54
69.5% 4205000 -76309.29708619796 14263.511107343835 -62045.785978854125 295.5217982941551 771 6:53
69.6% 4210000 -76239.37937374986 14898.86297745553 -61340.51639629433 308.68548048936793 771 6:52
69.7% 4215000 -76104.25314703572 14430.346464101163 -61673.906682934554 298.9784145702547 771 6:51
69.8% 4220000 -76099.65695948478 14545.100018610945 -61554.55694087384 301.3559621834729 771 6:50
69.8% 4225000 -75980.54056450716 14520.377475877247 -61460.16308862991 300.84374256012194 771 6:49
69.9% 4230000 -76144.95460937986 14583.789880240076 -61561.16472913978 302.1575668794237 771 6:47
70.0% 4235000 -76065.42335099992 14366.318878270384 -61699.10447272954 297.6518444738215 771 6:46
70.1% 4240000 -76386.63172775859 14575.306272323156 -61811.325455435435 301.9817973196875 771 6:45
70.2% 4245000 -75931.37650353162 14839.71053571726 -61091.665967814355 307.45991717438693 771 6:44
