#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
46.3% 2800000 -76447.94050638229 14775.296647500516 -61672.64385888178 306.20446598515764 688 13:36
46.4% 2805000 -76384.6515459514 14514.444320119313 -61870.20722583209 300.79854084454405 688 13:35
46.4% 2810000 -76373.44122521319 14572.010082267332 -61801.431142945854 301.9915384457492 688 13:34
46.5% 2815000 -76185.6528601418 14422.356966284362 -61763.29589385743 298.8901149308222 687 13:33
46.6% 2820000 -76207.67593583498 14708.500834273353 -61499.17510156163 304.8201840443461 687 13:32
46.7% 2825000 -76330.40380359192 14271.410441913917 -62058.993361678 295.76188671382823 687 13:30
46.8% 2830000 -76349.05139679612 14506.761087941833 -61842.29030885428 300.6393129073951 687 13:29
46.9% 2835000 -76382.22182216492 14781.558844549674 -61600.66297761525 306.3342442731391 687 13:28
46.9% 2840000 -76161.62649015724 14465.940798074564 -61695.68569208268 299.7933498544447 687 13:27
47.0% 2845000 -76015.94056621005 14854.9143740519 -61161.02619215815 307.854470314901 687 13:26
47.1% 2850000 -76406.29840174949 14130.059834348369 -62276.23856740112 292.8325250679077 687 13:25
47.2% 2855000 -75880.06149396577 14381.48882754734 -61498.572666418426 298.04316025394985 687 13:23
47.3% 2860000 -76198.93961966921 14644.893136545757 -61554.04648312346 303.5019728720162 687 13:22
47.4% 2865000 -76101.12215589624 14343.246248636358 -61757.875907259884 297.2506178953967 687 13:21
47.4% 2870000 -76543.91165604573 14271.642758601181 -62272.26889744455 295.76670126401024 686 13:20
47.5% 2875000 -76133.59405403477 14643.830664623465 -61489.7633894113 303.479954116295 686 13:19
47.6% 2880000 -76132.57325647515 14348.442526379597 -61784.13073009555 297.3583059837944 686 13:18
47.7% 2885000 -76305.95970985541 14312.160626311737 -61993.79908354367 296.6063968952493 686 13:16
47.8% 2890000 -76089.82403725402 14350.750105439076 -61739.07393181494 297.4061284424891 686 13:15
47.9% 2895000 -76333.42245229124 14599.117485845456 -61734.30496644579 302.5533145125795 686 13:14
47.9% 2900000 -76585.82361242092 14478.99358468911 -62106.83002773181 300.06385688048147 686 13:13
48.0% 2905000 -75999.99667254325 14512.996573386064 -61487.00009915718 300.76853762187363 686 13:12
48.1% 2910000 -76086.21567645294 14324.50370811515 -61761.71196833778 296.86219594026306 686 13:10
48.2% 2915000 -76122.14216666581 14338.440233516636 -61783.701933149176 297.1510176417869 686 13:09
48.3% 2920000 -76497.33289240938 14727.75034369581 -61769.58254871357 305.21911246479016 686 13:08
48.3% 2925000 -76566.92541986084 14386.205409425012 -62180.72001043583 298.1409070856774 686 13:07
48.4% 2930000 -76239.52126191791 14261.935313602391 -61977.585948315515 295.56552337345073 686 13:05
48.5% 2935000 -76049.36310455014 14522.509761824047 -61526.85334272609 300.96568972344994 686 13:04
48.6% 2940000 -76596.17475320151 14505.801889135313 -62090.3728640662 300.6194343922403 686 13:03
48.7% 2945000 -76547.88196419776 14376.659806913152 -62171.22215728461 297.94308323216137 686 13:02
48.8% 2950000 -76814.38894696177 14354.507634843043 -62459.88131211873 297.4839997916751 686 13:00
48.8% 2955000 -76060.88437033023 14177.337168628546 -61883.54720170168 293.8123044416716 686 12:59
48.9% 2960000 -76308.45264224513 14371.2627685791 -61937.18987366603 297.83123456472634 686 12:58
49.0% 2965000 -76387.74139194371 14388.009058807973 -61999.73233313573 298.17828606420557 686 12:57
49.1% 2970000 -76172.35302220464 14354.794370371206 -61817.55865183343 297.4899421224029 686 12:56
49.2% 2975000 -76309.64423237523 14279.742216836528 -62029.9020155387 295.93455510430135 686 12:55
49.3% 2980000 -75878.67685505416 14525.79359915444 -61352.883255899724 301.03374423904614 686 12:53
49.3% 2985000 -76204.24128789699 14533.083217453748 -61671.15807044324 301.18481488972935 685 12:52
49.4% 2990000 -76043.48074275281 14498.286737965149 -61545.19400478766 300.4636897797457 685 12:51
49.5% 2995000 -75706.29204487089 14648.864251286861 -61057.42779358403 303.58427058133975 685 12:50
49.6% 3000000 -76279.60587742794 14480.36669925545 -61799.23917817249 300.09231341997116 685 12:49
49.7% 3005000 -76402.14294302114 14534.707040884812 -61867.435902136334 301.2184671404032 685 12:48
49.8% 3010000 -76055.32895481531 14382.602325845139 -61672.72662897017 298.0662364844843 685 12:46
49.8% 3015000 -76189.31056957916 14452.171106014865 -61737.139463564294 299.50798562085197 685 12:45
49.9% 3020000 -76616.59076004068 14318.790843164572 -62297.79991687611 296.7438020559864 685 12:44
50.0% 3025000 -76435.111556502 14568.970833871552 -61866.14072263045 301.92855281140095 685 12:43
50.1% 3030000 -76277.05482202813 14524.05512209886 -61752.99969992928 300.9977158972043 685 12:42
50.2% 3035000 -76334.61474264914 14354.65351010351 -61979.961232545626 297.4870229226009 685 12:40
50.2% 3040000 -76588.1412754741 14186.03564540984 -62402.10563006427 293.9925723916995 685 12:39
50.3% 3045000 -76271.769500415 14378.9496821885 -61892.819818226504 297.990538796174 685 12:38
50.4% 3050000 -76311.42911212891 14418.170339897186 -61893.258772231726 298.80335094037594 684 12:37
50.5% 3055000 -76469.87681427403 14587.121745502329 -61882.7550687717 302.30471380062795 684 12:36
50.6% 3060000 -76500.97714889256 14466.418872526743 -62034.55827636582 299.8032575088102 684 12:35
50.7% 3065000 -76311.00999145804 14376.03531776215 -61934.974673695884 297.9301412675052 684 12:33
50.7% 3070000 -76551.39290928637 14454.684759671738 -62096.70814961463 299.5600787864944 684 12:32
50.8% 3075000 -76123.06890800354 14412.074238811538 -61710.994669192 298.67701483883724 684 12:31
50.9% 3080000 -75843.65593713529 14560.253037544255 -61283.402899591034 301.74788448150866 684 12:30
51.0% 3085000 -76457.50213847679 14678.650362671828 -61778.851775804964 304.20156040962564 684 12:29
51.1% 3090000 -76380.52324713208 14290.704629563743 -62089.81861756834 296.16174104954007 684 12:27
51.2% 3095000 -76145.08210940703 14534.18656384678 -61610.89554556025 301.20768073135235 684 12:26
51.2% 3100000 -76015.66523643777 14449.566424571336 -61566.09881186643 299.4540059878534 684 12:25
51.3% 3105000 -76250.59499712125 15012.054505628083 -61238.54049149317 311.11105535830603 684 12:24
51.4% 3110000 -76346.19223113559 14266.023031050958 -62080.16920008463 295.65023756689794 684 12:23
51.5% 3115000 -76126.72328993984 14558.724185073894 -61567.99910486594 301.7162004168549 683 12:22
51.6% 3120000 -76190.6117241881 14423.71474815527 -61766.89697603283 298.91825371426756 683 12:20
51.7% 3125000 -76045.31059550143 14813.84422223509 -61231.46637326635 307.0033291023066 683 12:19
51.7% 3130000 -76560.02761517154 14280.3941906389 -62279.633424532636 295.94806666313866 683 12:18
51.8% 3135000 -76149.51322497864 14195.004492344036 -61954.508732634604 294.17844351506903 683 12:17
51.9% 3140000 -76093.18313333235 14627.105046189457 -61466.078087142894 303.13333102079713 683 12:16
52.0% 3145000 -76220.79956496996 14576.902662166305 -61643.89690280365 302.0929326749817 683 12:14
52.1% 3150000 -76367.00448165098 14496.511184191299 -61870.493297459674 300.4268930569373 683 12:13
52.1% 3155000 -75820.2648759716 14594.489458465612 -61225.77541750598 302.45740289156646 683 12:12
52.2% 3160000 -76391.56734118736 14269.017099802419 -62122.55024138494 295.7122868945721 683 12:11
52.3% 3165000 -76442.4136822899 14583.420495998442 -61858.99318629146 302.2280088007315 683 12:09
52.4% 3170000 -76306.62958728468 14090.291344416866 -62216.338242867816 292.0083596035499 683 12:08
52.5% 3175000 -76362.29815985778 14749.805549604465 -61612.492610253306 305.67618637055136 683 12:07
52.6% 3180000 -76050.78505664718 14381.845416932914 -61668.93963971426 298.0505502417782 683 12:05
52.6% 3185000 -76230.55110020748 14328.761645580393 -61901.78945462708 296.95043778737096 683 12:04
52.7% 3190000 -75802.80841442535 14484.317349937804 -61318.49106448755 300.174187030454 683 12:03
52.8% 3195000 -76317.01463299419 14348.654344470015 -61968.36028852418 297.3626957193652 683 12:02
52.9% 3200000 -76170.4202567153 14204.969691840864 -61965.45056487443 294.38496313109835 683 12:00
53.0% 3205000 -76626.8998791682 14746.444101896286 -61880.45577727191 305.60652345108673 683 11:59
53.1% 3210000 -75723.185194222 14380.112458547203 -61343.072735674796 298.0146362693057 683 11:58
53.1% 3215000 -75961.71250420221 14882.52767373182 -61079.18483047039 308.4267306142574 683 11:57
53.2% 3220000 -76183.40106829962 14467.62141311228 -61715.77965518733 299.8281790590575 683 11:56
53.3% 3225000 -75917.05738940419 14582.964646938859 -61334.09274246533 302.2185617472348 683 11:54
53.4% 3230000 -76273.8881166302 14568.697279491724 -61705.19083713848 301.9228836478781 683 11:53
53.5% 3235000 -76524.25999408515 14190.924597759764 -62333.33539632539 294.09389144330646 683 11:52
53.6% 3240000 -76367.93501482513 14227.610928225591 -62140.32408659953 294.8541819807654 683 11:51
53.6% 3245000 -76248.24348707583 14365.194365986335 -61883.0491210895 297.705472489038 683 11:50
53.7% 3250000 -76330.87297699836 14805.334037749211 -61525.53893924915 306.826963337334 683 11:48
53.8% 3255000 -76595.69997116335 14158.541160578005 -62437.15881058535 293.4227744210515 682 11:47
53.9% 3260000 -76331.70457967703 14580.150110336623 -61751.5544693404 302.16023305862404 682 11:46
54.0% 3265000 -76248.29786098222 14272.632698150668 -61975.665162831545 295.78721685285694 682 11:45
54.0% 3270000 -76192.08923736733 14142.240596616384 -62049.84864075094 293.08496018948614 682 11:44
54.1% 3275000 -76722.6685438866 14447.182750855225 -62275.485793031374 299.40460653722045 682 11:42
54.2% 3280000 -76277.11035705652 14779.99779695668 -61497.112560099835 306.30189299410944 682 11:41
54.3% 3285000 -76417.10470897274 14645.638414671512 -61771.46629430122 303.51741807734453 682 11:40
54.4% 3290000 -75973.70623559844 14678.358733546174 -61295.34750205226 304.19551666358 682 11:39
54.5% 3295000 -76377.7034242488 14473.554855878723 -61904.148568370074 299.9511442161774 682 11:38
54.5% 3300000 -76123.44624080931 14245.463604452149 -61877.98263635716 295.224162314885 682 11:36
54.6% 3305000 -76588.33084716133 14261.014338808256 -62327.31650835307 295.54643701588026 682 11:35
54.7% 3310000 -76313.54172387673 14472.621154988841 -61840.92056888789 299.9317941219494 682 11:33
54.8% 3315000 -76075.77390432823 14598.5307763341 -61477.24312799414 302.5411554962904 682 11:32
54.9% 3320000 -75931.81450609869 14921.533698321618 -61010.28080777707 309.23509468400647 683 11:31
55.0% 3325000 -76833.27778178782 14523.844551257633 -62309.433230530194 300.99335200972854 683 11:29
55.0% 3330000 -76180.62896448812 14312.019539576766 -61868.60942491135 296.60347300212084 683 11:28
55.1% 3335000 -76460.87102800069 14667.524437334465 -61793.34659066623 303.9709858155721 683 11:26
55.2% 3340000 -76187.28390712838 14575.351111609081 -61611.9327955193 302.06077821330433 683 11:25
55.3% 3345000 -75517.79136711749 14853.070077541286 -60664.721289576206 307.81624896194796 684 11:23
55.4% 3350000 -76292.27436052333 14380.16527193125 -61912.10908859208 298.01573077823133 684 11:22
55.5% 3355000 -76122.24727105354 14592.371473524541 -61529.87579752899 302.41350959701424 684 11:20
55.5% 3360000 -76509.56961797338 14796.134710171833 -61713.434907801544 306.6363157141115 684 11:19
55.6% 3365000 -76414.60434417421 14614.136556164909 -61800.4677880093 302.864570964242 684 11:18
55.7% 3370000 -76323.03638591463 14408.612580409686 -61914.42380550494 298.60527514469436 684 11:17
55.8% 3375000 -75953.99363673851 14327.476577457246 -61626.517059281265 296.92380592962957 684 11:15
55.9% 3380000 -75653.45185181181 14408.737851309188 -61244.71400050262 298.6078712691446 684 11:14
56.0% 3385000 -76589.88724097046 14193.257851246446 -62396.62938972402 294.14224598094734 684 11:13
56.0% 3390000 -76242.15533399394 14401.986963670752 -61840.16837032319 298.467965317097 684 11:12
56.1% 3395000 -76171.72712893644 14466.715456447082 -61705.01167248936 299.80940393842945 684 11:10
56.2% 3400000 -76470.06112744649 13951.157675662274 -62518.903451784216 289.12494198034005 684 11:09
56.3% 3405000 -76238.17418759583 14252.589850604389 -61985.58433699144 295.37184722772196 684 11:08
56.4% 3410000 -76323.61687533927 14379.83908141285 -61943.77779392642 298.0089707790327 684 11:07
56.4% 3415000 -76345.47045646387 14396.047068895785 -61949.42338756808 298.3448664480206 684 11:05
56.5% 3420000 -76273.16364911244 14533.395777652566 -61739.76787145987 301.19129241306103 684 11:04
56.6% 3425000 -76631.94140793188 14428.780968518937 -62203.160439412946 299.02324648280756 684 11:03
56.7% 3430000 -76506.7919918119 14474.577442057285 -62032.214549754615 299.97233637645684 684 11:01
56.8% 3435000 -76722.0882043136 14169.191439361564 -62552.89676495203 293.6434916767057 684 11:00
56.9% 3440000 -75926.17723819995 14049.44120878907 -61876.73602941088 291.1617780245975 684 10:59
56.9% 3445000 -76525.50119326932 14514.666412272814 -62010.834780996505 300.8031435006453 684 10:58
57.0% 3450000 -75600.5002046311 14391.600623577024 -61208.89958105407 298.2527179486134 684 10:56
57.1% 3455000 -76239.31901305949 14402.310533494474 -61837.00847956502 298.4746710048031 684 10:55
57.2% 3460000 -75985.87915805192 14745.158682064332 -61240.72047598759 305.579884304503 684 10:54
57.3% 3465000 -76405.46149041833 14499.348427486646 -61906.113062931676 300.4856923209283 684 10:53
57.4% 3470000 -76087.78697069592 14468.083645332936 -61619.70332536298 299.8377583977107 684 10:52
57.4% 3475000 -76130.25287221101 14383.823316554552 -61746.42955565646 298.0915403966201 684 10:50
57.5% 3480000 -76515.38823113742 14910.730108972799 -61604.65812216462 309.01120020755695 684 10:49
57.6% 3485000 -76260.92471117002 14422.652047575399 -61838.272663594624 298.8962302198279 684 10:48
57.7% 3490000 -76188.43434843785 14508.02917216296 -61680.405176274886 300.6655927893506 684 10:47
57.8% 3495000 -76159.10197637102 14409.581204010712 -61749.52077236031 298.6253489800676 683 10:46
57.9% 3500000 -76532.11236993305 14634.80246101991 -61897.30990891314 303.29285288041564 683 10:44
57.9% 3505000 -76707.5926884496 14536.40841397743 -62171.18427447217 301.2537265366574 683 10:43
58.0% 3510000 -76506.51599386099 14538.435670408739 -61968.08032345225 301.2957395660925 683 10:42
58.1% 3515000 -76298.38432677313 14187.926765160833 -62110.4575616123 294.031764113347 683 10:41
58.2% 3520000 -76308.67846037401 14345.588759769009 -61963.089700605 297.29916428925594 683 10:39
58.3% 3525000 -76259.49458835018 14127.359297623112 -62132.13529072706 292.77655892214705 683 10:38
58.3% 3530000 -76243.39937167375 14371.426524975279 -61871.97284669847 297.83462826578295 683 10:37
58.4% 3535000 -75861.24265977097 14603.617112411317 -61257.625547359654 302.64656514453657 683 10:36
58.5% 3540000 -76231.04053961285 14030.99590388904 -62200.04463572381 290.779516004985 683 10:35
58.6% 3545000 -75999.83290952473 14658.901374112676 -61340.931535412055 303.79228074236937 683 10:33
58.7% 3550000 -75959.98534511795 14395.849144168114 -61564.13620094984 298.34076463964493 683 10:32
58.8% 3555000 -76161.26540382631 14601.948847608319 -61559.31655621799 302.61199188720633 683 10:31
58.8% 3560000 -76639.20084970773 14411.974726175258 -62227.22612353248 298.67495253075793 683 10:30
58.9% 3565000 -76393.68791836334 14734.603360336665 -61659.084558026676 305.3611349467046 683 10:29
59.0% 3570000 -76210.0510816404 14400.589911518151 -61809.461170122246 298.4390126930959 683 10:27
59.1% 3575000 -76200.5914045154 14345.846310423902 -61854.7450940915 297.3045017902637 683 10:26
59.2% 3580000 -76282.37924985052 14601.877938869433 -61680.50131098109 302.61052236865504 682 10:25
59.3% 3585000 -76226.6201098519 14391.748524659264 -61834.87158519263 298.2557830628366 682 10:24
59.3% 3590000 -76401.62776119099 14467.225437253452 -61934.40232393754 299.81997282270993 682 10:23
59.4% 3595000 -76346.70775614823 14793.353766707374 -61553.35398944085 306.57868321245786 682 10:21
59.5% 3600000 -76734.68475898932 14463.945149964358 -62270.73960902495 299.7519918784624 682 10:20
59.6% 3605000 -75971.84288106771 14423.055855545475 -61548.78702552224 298.9045987694948 682 10:19
59.7% 3610000 -76169.0014201974 14355.85553391252 -61813.14588628488 297.51193376312887 682 10:18
59.8% 3615000 -76751.25290422983 14610.01917632734 -62141.23372790249 302.7792420449993 682 10:16
59.8% 3620000 -76203.63128012916 14335.30834345884 -61868.32293667032 297.0861120939965 682 10:15
59.9% 3625000 -76692.12522116219 14685.446995345243 -62006.67822581695 304.34241438554983 682 10:14
60.0% 3630000 -76185.52636419047 14489.006738416923 -61696.51962577355 300.2713703039477 682 10:13
60.1% 3635000 -76328.0883221342 14726.94962484894 -61601.138697285256 305.20251830138625 682 10:12
60.2% 3640000 -75960.15544884514 14574.696317159825 -61385.45913168531 302.0472081991484 682 10:10
60.2% 3645000 -75879.08721848764 14434.413650693736 -61444.6735677939 299.1399786526276 682 10:09
60.3% 3650000 -76369.10759436675 14295.887178367251 -62073.2204159995 296.2691446182589 682 10:08
60.4% 3655000 -76147.09946439315 14420.341500721925 -61726.757963671225 298.8483462563258 682 10:07
60.5% 3660000 -75971.71825112721 14693.362106128314 -61278.3561449989 304.50644779404007 681 10:06
60.6% 3665000 -76224.65719763163 14294.313249876768 -61930.34394775487 296.23652639444754 681 10:04
60.7% 3670000 -76232.57590369644 14706.450592315392 -61526.12531138105 304.77769466096146 681 10:03
60.7% 3675000 -76126.8375810626 14549.624180618857 -61577.21340044375 301.5276111742093 681 10:02
60.8% 3680000 -76765.56123522235 14584.749304962474 -62180.81193025988 302.255547147266 681 10:01
60.9% 3685000 -76261.90936048346 14678.877856563644 -61583.03150391982 304.2062750117971 681 9:59
61.0% 3690000 -76022.07066732692 14448.427638762707 -61573.64302856421 299.43040569685945 681 9:58
61.1% 3695000 -76880.60844285075 14705.657693893596 -62174.95074895715 304.76126256869156 681 9:57
61.2% 3700000 -76384.9145979021 14486.271181471084 -61898.64341643101 300.21467839624825 681 9:56
61.2% 3705000 -76316.99170564953 14607.9811597968 -61709.01054585273 302.7370060223805 681 9:55
61.3% 3710000 -75805.60944725157 14346.966440551161 -61458.64300670041 297.32771545937874 681 9:53
61.4% 3715000 -76367.04537977224 14931.73142853396 -61435.313951238284 309.4464332857569 681 9:52
61.5% 3720000 -76277.34911927558 14302.858061315654 -61974.49105795992 296.41360977124936 681 9:51
61.6% 3725000 -75699.78306785104 14402.808956468847 -61296.97411138219 298.48500036362026 681 9:50
61.7% 3730000 -76443.47576881223 14416.420711327763 -62027.05505748447 298.76709149364166 681 9:48
61.7% 3735000 -76185.41791974127 14306.564024383435 -61878.85389535784 296.49041245543253 681 9:47
61.8% 3740000 -76233.84791008 14622.693955602019 -61611.15395447798 303.04191521575694 681 9:46
61.9% 3745000 -76071.54166048608 14487.00494492808 -61584.536715558 300.2298849706317 681 9:45
62.0% 3750000 -75939.89826709089 14247.409136456698 -61692.48913063419 295.2644816805616 680 9:44
62.1% 3755000 -75853.51099374081 14698.188755750025 -61155.32223799079 304.6064756787705 680 9:42
62.1% 3760000 -75923.75467981007 14235.681797116333 -61688.072882693734 295.0214433331216 680 9:41
62.2% 3765000 -76117.45288796135 14316.22301173953 -61801.22987622182 296.69058610580936 680 9:40
62.3% 3770000 -76170.43659075719 14488.200493030583 -61682.23609772661 300.2546616080841 680 9:39
62.4% 3775000 -76697.96609813828 14866.245238062565 -61831.720860075715 308.0892920749178 680 9:37
62.5% 3780000 -76261.23871182239 14970.737053005889 -61290.501658816494 310.2547890634302 680 9:36
62.6% 3785000 -76450.78982446723 14760.701553737808 -61690.088270729415 305.9019960586151 680 9:35
62.6% 3790000 -76063.39105098484 14711.789934795597 -61351.60111618924 304.88834763476416 680 9:34
62.7% 3795000 -75696.51501808045 14499.50043025957 -61197.01458782088 300.4888424389274 680 9:33
62.8% 3800000 -76321.61197500728 14426.60133300107 -61895.010642006215 298.9780755366186 680 9:31
62.9% 3805000 -76556.75939541159 14732.577126398217 -61824.18226901337 305.31914310749585 680 9:30
63.0% 3810000 -76473.71209177212 14518.348480925431 -61955.36361084669 300.8794509949984 680 9:29
63.1% 3815000 -75752.11239214899 14430.968336313987 -61321.14405583501 299.0685776733464 680 9:28
63.1% 3820000 -76616.48821928224 14413.891923255776 -62202.596296026466 298.71468468113255 680 9:26
63.2% 3825000 -75667.06218161614 14136.244496963836 -61530.817684652306 292.96069652589244 680 9:25
63.3% 3830000 -76412.21399287772 14655.122080517012 -61757.0919123607 303.71395835028005 680 9:24
63.4% 3835000 -76197.14639040992 14445.371678048376 -61751.77471236155 299.3670737150436 680 9:22
63.5% 3840000 -75970.76528576971 14334.100327352078 -61636.664958417634 297.0610770685958 680 9:21
63.6% 3845000 -76132.77139053182 14389.526604155712 -61743.24478637611 298.2097357991177 680 9:20
63.6% 3850000 -76069.13196986436 14759.377278019383 -61309.75469184498 305.87455165943646 680 9:19
63.7% 3855000 -76122.75476821052 14483.541147279266 -61639.21362093126 300.1581009425584 680 9:17
63.8% 3860000 -76665.67077026355 14098.259082441053 -62567.411687822496 292.1734836633242 680 9:16
63.9% 3865000 -76307.2628536644 14461.454378711407 -61845.808474952995 299.70037292964554 680 9:14
64.0% 3870000 -76515.2715462815 14334.662619382592 -62180.6089268989 297.0727300549987 681 9:13
64.0% 3875000 -76189.1336991368 14561.558486194404 -61627.57521294239 301.774938706972 681 9:12
64.1% 3880000 -76561.07927460752 14380.079745632933 -62180.999528974586 298.01395832417313 681 9:10
64.2% 3885000 -76523.19342779393 14436.518250621102 -62086.67517717283 299.18359455505225 681 9:09
64.3% 3890000 -75929.06609491933 14526.025731326647 -61403.04036359268 301.0385549653229 681 9:07
64.4% 3895000 -75629.34352372476 14090.463776927349 -61538.879746797415 292.01193310911464 682 9:06
64.5% 3900000 -76026.32603523158 14389.294684643633 -61637.03135058795 298.20492948002703 682 9:05
64.5% 3905000 -76289.18316617052 14173.490502022887 -62115.69266414763 293.732585805768 682 9:03
64.6% 3910000 -76569.21068980246 14462.318659051682 -62106.89203075078 299.7182843466796 682 9:02
64.7% 3915000 -76406.11355153722 14657.219803379809 -61748.89374815741 303.75743173185145 682 9:01
64.8% 3920000 -75807.24269431953 14423.15209131318 -61384.09060300635 298.90659316747957 682 8:59
64.9% 3925000 -76841.1217635588 14351.346772454139 -62489.774991104656 297.41849381890603 682 8:58
65.0% 3930000 -76299.97024535658 14820.373505885884 -61479.5967394707 307.13864251504236 682 8:57
65.0% 3935000 -76105.50588701289 14280.836758924073 -61824.66912808881 295.95723848477155 682 8:56
65.1% 3940000 -76315.4739550034 14343.372311828227 -61972.10164317517 297.2532304393792 682 8:54
65.2% 3945000 -76468.51804150981 14234.468748006368 -62234.04929350345 294.9963040033476 682 8:53
65.3% 3950000 -75655.77425434263 14456.931514272226 -61198.8427400704 299.60664071408576 682 8:52
65.4% 3955000 -75699.81089928729 14665.745927063932 -61034.06497222336 303.9341278220827 682 8:50
65.5% 3960000 -75931.0714908841 14728.469270846708 -61202.6022200374 305.23401157034283 682 8:49
65.5% 3965000 -76310.81013328343 14192.560152998156 -62118.249980285276 294.12778682492274 682 8:48
65.6% 3970000 -76391.7896327273 14626.499142674327 -61765.290490052976 303.1207742263912 682 8:47
65.7% 3975000 -76305.27452880898 14547.472200939606 -61757.80232786937 301.4830133699001 682 8:45
65.8% 3980000 -75634.21666113602 14317.732962836753 -61316.483698299264 296.72187845684766 682 8:44
65.9% 3985000 -75748.25794885683 14360.972987487161 -61387.28496136967 297.6179882929573 682 8:43
66.0% 3990000 -76148.821747197 14450.631052297871 -61698.19069489912 299.4760694206395 682 8:42
66.0% 3995000 -76167.34983497951 14261.588519533863 -61905.76131544565 295.55833638458046 682 8:40
66.1% 4000000 -76926.73154262618 14599.936823191721 -62326.79471943446 302.5702945273 682 8:39
66.2% 4005000 -76110.95649636924 14475.790280160922 -61635.166216208316 299.99747133331834 682 8:38
66.3% 4010000 -76209.7146054325 14522.062323955968 -61687.652281476534 300.9564169841795 682 8:36
66.4% 4015000 -75838.77681694416 14340.078042887915 -61498.69877405624 297.184959738239 682 8:35
66.4% 4020000 -76420.59828110025 14176.004871613495 -62244.593409486755 293.7846938084802 682 8:34
66.5% 4025000 -75880.72373629134 14700.46470974404 -61180.259026547305 304.65364273700084 682 8:33
66.6% 4030000 -76309.84004752722 14384.655501369101 -61925.18454615812 298.10878666333264 682 8:31
66.7% 4035000 -76010.85255336048 14795.053931043216 -61215.79862231727 306.6139175583369 682 8:30
66.8% 4040000 -76185.55555565991 14308.675699316454 -61876.87985634346 296.5341749808576 682 8:29
66.9% 4045000 -76652.72590907331 14541.772121032118 -62110.953788041195 301.36488444391057 682 8:28
66.9% 4050000 -75968.65886529844 14675.682041621618 -61292.976823676814 304.1400446794351 682 8:26
67.0% 4055000 -76264.0837752648 14319.016954470317 -61945.06682079448 296.7484880053301 682 8:25
67.1% 4060000 -75686.60977618983 14255.717278281209 -61430.892497908615 295.43666029676103 682 8:24
67.2% 4065000 -76030.35241600056 14495.44493341124 -61534.90748258932 300.4047959878561 682 8:22
67.3% 4070000 -76204.4266623783 14280.90708503246 -61923.51957734584 295.9586959288403 682 8:21
67.4% 4075000 -76213.16361095064 14524.260598482011 -61688.903012468625 301.00197420671077 682 8:20
67.4% 4080000 -76288.24045843993 14405.351875326656 -61882.88858311328 298.5377000236999 682 8:19
67.5% 4085000 -76373.93867185137 14514.88689224073 -61859.05177961064 300.8077127456795 682 8:17
67.6% 4090000 -75970.7597885933 14537.801890597017 -61432.95789799629 301.28260506101753 682 8:16
67.7% 4095000 -76610.41955233907 14628.845717780705 -61981.57383455836 303.1694048423771 682 8:15
67.8% 4100000 -76324.68800317765 14353.155793821694 -61971.53220935596 297.4559841268859 682 8:14
67.9% 4105000 -76245.06327250239 14219.23671534601 -62025.82655715638 294.680634102573 682 8:12
67.9% 4110000 -76075.93841510566 14561.32702780772 -61514.61138729794 301.77014194428205 682 8:11
68.0% 4115000 -76232.88326119148 14407.504321391278 -61825.378939800205 298.582307493418 682 8:10
68.1% 4120000 -76274.76849950103 14454.994211957299 -61819.77428754374 299.56649190117554 682 8:08
68.2% 4125000 -76278.94207297504 14253.235772855689 -62025.70630011935 295.3852333737159 682 8:07
68.3% 4130000 -75652.37157564312 14520.194079560362 -61132.17749608276 300.9176993332832 682 8:06
68.3% 4135000 -76676.99468199024 14506.457745063304 -62170.53693692693 300.633026404569 682 8:05
68.4% 4140000 -76078.27540623087 14450.01168799967 -61628.263718231196 299.4632336638553 682 8:03
68.5% 4145000 -75911.338296703 14099.043309465098 -61812.29498723791 292.1897360488321 682 8:02
68.6% 4150000 -75887.41692471839 14326.948870857874 -61560.46805386052 296.9128696945534 682 8:01
68.7% 4155000 -76138.93994894616 14440.770828120152 -61698.169120826016 299.27172532177883 682 8:00
68.8% 4160000 -76531.17002752272 14203.426340160533 -62327.743687362185 294.35297858362173 682 7:58
68.8% 4165000 -75872.03972256421 14015.957200663874 -61856.08252190033 290.4678526793657 682 7:57
68.9% 4170000 -76416.03181049296 14476.954894655797 -61939.07691583716 300.0216069001357 682 7:56
69.0% 4175000 -75976.17340970345 14580.754532785251 -61395.4188769182 302.17275915928565 682 7:55
69.1% 4180000 -76314.31339939397 14841.93934176996 -61472.37405762401 307.5855746760643 682 7:53
69.2% 4185000 -76032.51194708727 14524.550871402676 -61507.961075684594 301.0079898466524 682 7:52
69.3% 4190000 -75834.52265753219 14429.966187987055 -61404.55646954513 299.04780906878926 682 7:51
69.3% 4195000 -76583.57041658889 14320.329704531694 -62263.240712057195 296.7756935458418 682 7:50
69.4% 4200000 -76641.26488085983 14429.014996399812 -62212.24988446002 299.028096495907 682 7:48
69.5% 4205000 -76114.61934023388 14372.736640373209 -61741.882699860675 297.86177920531213 682 7:47
69.6% 4210000 -76996.57560591199 14590.75789422124 -62405.81771169075 302.3800696464887 682 7:46
69.7% 4215000 -76241.30129449004 14385.626538633687 -61855.67475585635 298.1289105196685 681 7:45
