#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
46.8% 2830000 -76279.11647747297 14047.388478238434 -62231.727999234536 291.11923706741305 683 13:35
46.9% 2835000 -76132.8050474668 14741.861765544301 -61390.9432819225 305.5115587347024 682 13:34
46.9% 2840000 -76118.97160001661 14446.796041202806 -61672.175558813804 299.3965923344985 682 13:32
47.0% 2845000 -76259.51792204045 14432.365324916254 -61827.1525971242 299.09752898032525 682 13:31
47.1% 2850000 -76201.16668620583 14158.71977101785 -62042.44691518798 293.42647595853373 682 13:30
47.2% 2855000 -76321.81128616346 14672.711295008346 -61649.09999115511 304.0784786816758 682 13:29
47.3% 2860000 -76830.74069258347 14455.214482738409 -62375.526209845055 299.5710568110052 682 13:27
47.4% 2865000 -76233.73298213504 14323.445305877269 -61910.28767625777 296.8402615250171 682 13:26
47.4% 2870000 -76337.99745824354 14246.58623299627 -62091.41122524727 295.2474277613971 682 13:25
47.5% 2875000 -75670.86419299457 14277.149063989522 -61393.71512900505 295.8808143908877 682 13:24
47.6% 2880000 -76048.531115708 14240.574513481577 -61807.95660222642 295.1228403904924 682 13:23
47.7% 2885000 -76266.49501304877 14520.463502328388 -61746.03151072038 300.9232828729424 682 13:21
47.8% 2890000 -76884.61505080736 14529.27898385604 -62355.33606695132 301.1059756389813 682 13:20
47.9% 2895000 -76492.70628465265 14750.911804425961 -61741.794480226694 305.69911248668564 682 13:19
47.9% 2900000 -75811.08419786477 14728.616319766534 -61082.467878098236 305.2370590242819 682 13:18
48.0% 2905000 -76021.33963385923 14518.46119374453 -61502.8784401147 300.8817868647549 682 13:17
48.1% 2910000 -76504.29602871688 14652.445185464623 -61851.85084325226 303.6584821564972 682 13:15
48.2% 2915000 -76384.15367961189 14493.553863395744 -61890.59981621614 300.3656052969313 682 13:14
48.3% 2920000 -76184.39211916132 14274.046617060536 -61910.34550210078 295.8165190249264 682 13:13
48.3% 2925000 -75837.46777864794 14548.877241086278 -61288.590537561664 301.512131537749 682 13:12
48.4% 2930000 -76115.39361390946 14557.243101966103 -61558.15051194336 301.6855063284099 682 13:10
48.5% 2935000 -76505.18980231513 14620.732880640693 -61884.456921674435 303.00127373656255 682 13:09
48.6% 2940000 -76240.63923471852 14583.772143953158 -61656.86709076536 302.2352963819394 682 13:08
48.7% 2945000 -75931.62358369847 14336.783076824671 -61594.8405068738 297.1166745898656 682 13:07
48.8% 2950000 -76064.59121789284 14291.487580864463 -61773.10363702838 296.1779669968526 681 13:06
48.8% 2955000 -76093.79107830918 14224.09435882446 -61869.69671948472 294.7813043065459 681 13:04
48.9% 2960000 -76279.79698852378 14533.616314965371 -61746.18067355841 301.1958628465155 681 13:03
49.0% 2965000 -76335.3739489954 14916.715441665789 -61418.658507329616 309.13524073579305 681 13:02
49.1% 2970000 -76519.55074891716 14534.98494213436 -61984.5658067828 301.2242263888126 681 13:01
49.2% 2975000 -75939.94355681937 14231.91014586746 -61708.03341095192 294.94327932165737 681 12:59
49.3% 2980000 -76384.44702034658 14565.77419989978 -61818.672820446795 301.8623055053991 681 12:58
49.3% 2985000 -75966.92354817444 14164.548888247175 -61802.37465992726 293.5472790646204 681 12:57
49.4% 2990000 -76249.5265049412 14628.202753438434 -61621.323751502765 303.15607999633374 681 12:56
49.5% 2995000 -76403.99926008386 14662.99415220135 -61741.005107882505 303.87709981293943 681 12:55
49.6% 3000000 -76239.67927040973 14244.584457642177 -61995.09481276755 295.2059428039072 681 12:53
49.7% 3005000 -76000.23694147129 14434.274997719494 -61565.9619437518 299.1371051969571 681 12:52
49.8% 3010000 -76110.58782878042 14409.88467809729 -61700.70315068313 298.6316382020601 681 12:51
49.8% 3015000 -76575.9981207042 14252.145697403439 -62323.85242330076 295.3626425601638 681 12:50
49.9% 3020000 -76422.74522528033 14647.06304296628 -61775.682182314056 303.5469421915896 681 12:48
50.0% 3025000 -76226.92844896035 14367.543442447684 -61859.38500651266 297.7541549433106 681 12:47
50.1% 3030000 -76084.87021418149 14282.621888600044 -61802.248325581444 295.994233659365 681 12:46
50.2% 3035000 -76326.32863812821 14722.568283879253 -61603.76035424895 305.1117190298773 681 12:45
50.2% 3040000 -75480.7482827381 14314.287482338343 -61166.46080039976 296.65047403490956 681 12:44
50.3% 3045000 -75959.08317862886 14436.68889208841 -61522.39428654045 299.1871309428905 681 12:42
50.4% 3050000 -75974.59854665074 14607.479430672693 -61367.11911597805 302.7266081466437 681 12:41
50.5% 3055000 -76282.45727902606 14644.598046281035 -61637.859232745024 303.4958573970391 681 12:40
50.6% 3060000 -76289.51719291622 14093.983780510347 -62195.53341240587 292.0848819536023 681 12:39
50.7% 3065000 -76102.07174504927 14882.294849442069 -61219.776895607196 308.4219055444796 681 12:37
50.7% 3070000 -76051.86027157263 14780.103922384673 -61271.756349187955 306.3040923462295 681 12:36
50.8% 3075000 -76110.1559788719 14494.979073102137 -61615.17690576977 300.39514146039886 680 12:35
50.9% 3080000 -75975.13218600099 14185.106755606563 -61790.02543039443 293.973322002827 680 12:34
51.0% 3085000 -75995.93046368638 14442.00587801558 -61553.9245856708 299.2973205976448 680 12:33
51.1% 3090000 -76179.53428154005 14335.694408698606 -61843.83987284145 297.09411294185753 680 12:31
51.2% 3095000 -75820.38507888804 14397.407208029723 -61422.97787085832 298.3730540835794 680 12:30
51.2% 3100000 -76508.97191213432 14132.723837520403 -62376.24807461392 292.88773408929904 680 12:29
51.3% 3105000 -76232.93683342259 14285.586684467733 -61947.35014895485 296.0556763333823 680 12:28
51.4% 3110000 -75918.58001125883 14474.741723915788 -61443.838287343046 299.9757409672379 680 12:26
51.5% 3115000 -75993.76939646652 14662.543596559812 -61331.22579990671 303.86776246067467 680 12:25
51.6% 3120000 -75708.13953088099 14381.054387217255 -61327.08514366373 298.0341568767284 680 12:24
51.7% 3125000 -76017.009406973 14768.277835845289 -61248.731571127704 306.0590075536951 680 12:23
51.7% 3130000 -76223.17842385308 14543.154934164279 -61680.0234896888 301.3935419772781 680 12:21
51.8% 3135000 -75908.30752285382 14636.7687757893 -61271.53874706452 303.3336029498243 680 12:20
51.9% 3140000 -76361.50773664445 14437.603293328075 -61923.90444331637 299.20608106957616 680 12:19
52.0% 3145000 -76375.53932774466 14352.875863561512 -62022.66346418315 297.45018282909285 680 12:18
52.1% 3150000 -76450.53880918023 14693.315905385167 -61757.22290379506 304.5054903260297 680 12:17
52.1% 3155000 -76378.24827096058 14574.001655207125 -61804.24661575346 302.03281196756393 680 12:15
52.2% 3160000 -75863.84089091473 14428.55129499964 -61435.289595915085 299.01848670985646 680 12:14
52.3% 3165000 -75902.98050450117 14300.26560917129 -61602.71489532988 296.35988357925504 680 12:13
52.4% 3170000 -76269.39280829315 14118.628650098883 -62150.76415819427 292.59562426298993 680 12:12
52.5% 3175000 -76008.1014529592 14566.774900427636 -61441.32655253157 301.8830441056487 680 12:10
52.6% 3180000 -76059.49144262854 14244.902450566022 -61814.58899206252 295.21253291548027 680 12:09
52.6% 3185000 -76100.10862080094 14752.325045655525 -61347.78357514541 305.72840061445265 680 12:08
52.7% 3190000 -76217.44428306563 14188.78614896861 -62028.65813409702 294.0495740542378 680 12:07
52.8% 3195000 -76392.21364440137 14522.485848857881 -61869.72779554349 300.9651941491675 680 12:05
52.9% 3200000 -76092.53256951628 14359.891768054322 -61732.64080146195 297.59558101228174 680 12:04
53.0% 3205000 -76468.102229274 14140.213979189455 -62327.888250084536 293.04296040283054 680 12:03
53.1% 3210000 -76425.1997548599 14743.121986659704 -61682.0777682002 305.53767566100663 679 12:02
53.1% 3215000 -76124.39441486573 14588.82982200152 -61535.56459286421 302.3401121188326 679 12:00
53.2% 3220000 -75526.19658445314 14470.718342328311 -61055.478242124824 299.8923600754806 679 11:59
53.3% 3225000 -76353.9122537534 14567.274228547065 -61786.63802520633 301.8933922227667 679 11:58
53.4% 3230000 -76155.12374709001 14359.811259035632 -61795.31248805438 297.5939125367402 679 11:57
53.5% 3235000 -75851.60283717082 14743.78705380959 -61107.815783361235 305.5514585674574 679 11:56
53.6% 3240000 -76389.27258705755 14629.171765574583 -61760.10082148297 303.1761618837409 679 11:54
53.6% 3245000 -76306.6091686916 14363.847298053133 -61942.76187063847 297.677555742121 679 11:53
53.7% 3250000 -76034.40709511215 14588.59334916273 -61445.813745949425 302.33521143622374 679 11:52
53.8% 3255000 -76303.26445574922 14481.30388076532 -61821.960574983896 300.11173564685487 679 11:51
53.9% 3260000 -76707.63507298418 14455.359523115967 -62252.27554986821 299.5740626397486 679 11:49
54.0% 3265000 -76200.00045695469 14651.920398743843 -61548.08005821084 303.64760643322575 679 11:48
54.0% 3270000 -76124.92223381254 14675.759892462615 -61449.162341349926 304.14165806668296 679 11:47
54.1% 3275000 -76227.43273074774 14439.89053227466 -61787.54219847308 299.2534819980941 679 11:46
54.2% 3280000 -76582.88938956187 14596.95886326846 -61985.93052629341 302.5085790403097 679 11:44
54.3% 3285000 -75572.25901815956 14188.210779824587 -61384.04823833497 294.03765005665633 679 11:43
54.4% 3290000 -76028.60969450633 14332.508045591496 -61696.10164891484 297.0280784901017 679 11:42
54.5% 3295000 -76281.63627022358 14367.996590529709 -61913.63967969387 297.7635460215257 679 11:41
54.5% 3300000 -75561.90034204029 14285.124725651323 -61276.775616388964 296.04610266078123 679 11:39
54.6% 3305000 -76149.29342239321 14352.625400744893 -61796.668021648315 297.44499221702995 679 11:38
54.7% 3310000 -76512.92465506501 14303.022541990424 -62209.90211307459 296.4170184823152 679 11:37
54.8% 3315000 -75944.13625580055 14428.95400831406 -61515.18224748649 299.02683257378925 679 11:35
54.9% 3320000 -76509.90851945594 14365.653144703712 -62144.25537475223 297.7149802570045 680 11:34
55.0% 3325000 -75680.13368371042 14544.88765225541 -61135.24603145501 301.4294509698659 680 11:32
55.0% 3330000 -76251.71861958128 14583.966129227227 -61667.752490354054 302.23931654875383 680 11:31
55.1% 3335000 -76475.00550034497 14106.684770138969 -62368.320730206 292.3480983098961 680 11:29
55.2% 3340000 -76032.31025911981 14848.214102518965 -61184.09615660085 307.7156133351973 680 11:28
55.3% 3345000 -76417.3345629937 14597.825686184919 -61819.50887680877 302.5265431499022 681 11:26
55.4% 3350000 -76334.34907855823 14158.899640170925 -62175.4494383873 293.4302035816927 681 11:25
55.5% 3355000 -76513.49595904734 14214.630785567995 -62298.86517347935 294.58518043408225 681 11:24
55.5% 3360000 -76238.99263800097 14461.157768752244 -61777.83486924873 299.69422596039556 681 11:22
55.6% 3365000 -76282.28970329458 14613.489142506854 -61668.80056078772 302.85115391021145 681 11:21
55.7% 3370000 -75643.37582212294 14288.693890253782 -61354.681931869156 296.1200703222897 681 11:20
55.8% 3375000 -76073.93588448653 14599.738262310304 -61474.19762217623 302.56617953522164 681 11:19
55.9% 3380000 -75939.42456206799 14619.020308488087 -61320.4042535799 302.96578225006584 681 11:17
56.0% 3385000 -75559.04919756357 14674.409081870184 -60884.640115693386 304.1136637565876 681 11:16
56.0% 3390000 -76300.52339699396 14606.868132681257 -61693.6552643127 302.713939556666 681 11:15
56.1% 3395000 -76654.93312274193 14217.335192755529 -62437.597929986405 294.6412267916222 681 11:14
56.2% 3400000 -76109.8452405394 14392.292917200139 -61717.55232333927 298.26706509874026 680 11:12
56.3% 3405000 -76312.2676242287 14127.59371246923 -62184.67391175947 292.78141695474613 680 11:11
56.4% 3410000 -76222.14449137889 14103.835610643127 -62118.308880735756 292.2890520935835 680 11:10
56.4% 3415000 -76363.03138153796 14175.997331317913 -62187.03405022005 293.78453754277285 680 11:09
56.5% 3420000 -76095.6960447942 14228.448782523761 -61867.24726227044 294.87154574232403 680 11:07
56.6% 3425000 -75745.12019385221 14356.717679765887 -61388.40251408632 297.5298009448802 680 11:06
56.7% 3430000 -76056.29015693825 14750.381390040282 -61305.90876689797 305.68812013522273 680 11:05
56.8% 3435000 -76110.27132904078 14676.829258529975 -61433.442070510806 304.163819697235 680 11:04
56.9% 3440000 -76086.11842898732 14572.650901116618 -61513.4675278707 302.00481882841905 680 11:03
56.9% 3445000 -76208.3447356806 14353.181906651938 -61855.16282902866 297.45652529133287 680 11:01
57.0% 3450000 -76160.55939991555 14657.804684626615 -61502.75471528894 303.76955285903523 680 11:00
57.1% 3455000 -76247.20711687027 14557.18036631631 -61690.02675055396 301.68420618963086 680 10:59
57.2% 3460000 -76893.00965290703 14393.567292987827 -62499.4423599192 298.29347536764 680 10:58
57.3% 3465000 -76093.74570572376 14381.282707921566 -61712.4629978022 298.0388886138302 680 10:56
57.4% 3470000 -76303.16975774072 14263.433756238399 -62039.736001502315 295.5965772221899 680 10:55
57.4% 3475000 -76120.59000168706 14525.18189672641 -61595.40810496065 301.0210672674911 680 10:54
57.5% 3480000 -76512.4306634405 14689.700164228418 -61822.73049921208 304.4305574081698 680 10:53
57.6% 3485000 -76583.34746485107 14608.349462565882 -61974.998002285196 302.7446387593346 680 10:51
57.7% 3490000 -76373.85969960669 14600.322388594088 -61773.5373110126 302.57828501648953 680 10:50
57.8% 3495000 -76141.88984546252 14517.760631457251 -61624.12921400527 300.86726835415016 680 10:49
57.9% 3500000 -76159.73186061968 14589.521960191561 -61570.20990042812 302.3544560477516 680 10:48
57.9% 3505000 -76230.64598841695 14194.25078143794 -62036.395206979 294.1628235481056 680 10:46
58.0% 3510000 -76400.10708597879 14414.484539978275 -61985.62254600051 298.7269661189525 680 10:45
58.1% 3515000 -75862.13810095727 14835.11842293932 -61027.01967801795 307.4442173918153 680 10:44
58.2% 3520000 -76279.1595279031 14331.130096515595 -61948.029431387506 296.99952175983714 680 10:43
58.3% 3525000 -76608.16787715255 14403.57096162226 -62204.59691553029 298.50079222124896 680 10:41
58.3% 3530000 -76195.88859575319 14495.471462290858 -61700.41713346233 300.4053457745447 680 10:40
58.4% 3535000 -75934.34992190696 14433.685913420099 -61500.66400848686 299.1248969653649 680 10:39
58.5% 3540000 -76693.42661899951 14398.699319108291 -62294.72729989122 298.39983190010963 680 10:38
58.6% 3545000 -76306.64769313285 14442.824390478605 -61863.823302654244 299.31428351741704 680 10:37
58.7% 3550000 -75709.93561107156 14441.86170409417 -61268.07390697739 299.29433272540996 679 10:35
58.8% 3555000 -76248.56543416833 14458.185153608845 -61790.38028055948 299.6326212390638 679 10:34
58.8% 3560000 -76429.33426625823 14375.510867300265 -62053.82339895796 297.9192725128908 679 10:33
58.9% 3565000 -76042.10174504592 14591.99029059498 -61450.11145445094 302.4056099305525 679 10:32
59.0% 3570000 -75945.51097011252 14467.32993000156 -61478.181040110954 299.82213833903745 679 10:30
59.1% 3575000 -76443.22484282491 14216.16063491477 -62227.064207910145 294.61688515808487 679 10:29
59.2% 3580000 -76210.29302639785 14225.366902166319 -61984.926124231526 294.80767659968717 679 10:28
59.3% 3585000 -76150.16956564224 14597.709568901722 -61552.459996740516 302.5241367257511 679 10:27
59.3% 3590000 -76202.6101535047 14888.748233544502 -61313.8619199602 308.5556460087171 679 10:25
59.4% 3595000 -76148.43862204914 14644.875708674706 -61503.56291337444 303.5016116953796 679 10:24
59.5% 3600000 -76343.8964283643 14317.757352451375 -62026.13907591293 296.72238390923206 679 10:23
59.6% 3605000 -76322.77684233867 14322.624257965525 -62000.15258437315 296.82324606039657 679 10:22
59.7% 3610000 -76486.55854723879 14532.15824130984 -61954.40030592895 301.1656456078563 679 10:20
59.8% 3615000 -76102.61081802976 14239.908575495187 -61862.70224253457 295.10903943675413 679 10:19
59.8% 3620000 -75999.09400716051 14406.771762236134 -61592.32224492438 298.56712587708535 679 10:18
59.9% 3625000 -75928.50299464629 14578.554074926331 -61349.94891971996 302.12715668918383 679 10:17
60.0% 3630000 -76251.1381851674 14534.731778365494 -61716.4064068019 301.2189798019926 679 10:15
60.1% 3635000 -76522.62820249028 14842.812335052884 -61679.81586743739 307.60366666084025 679 10:14
60.2% 3640000 -76552.92607217614 14495.316720470531 -62057.60935170561 300.4021388923014 679 10:13
60.2% 3645000 -76453.79457356787 14201.230102081588 -62252.56447148628 294.30746356458803 679 10:12
60.3% 3650000 -76038.00302757704 14368.261480523839 -61669.7415470532 297.76903562360496 679 10:10
60.4% 3655000 -76277.32445958842 14565.689884697702 -61711.63457489072 301.86055815019915 679 10:09
60.5% 3660000 -75844.98653944941 14657.19543021307 -61187.79110923634 303.75692662033435 679 10:08
60.6% 3665000 -76038.33169722158 14474.586996898643 -61563.74470032294 299.97253439177695 679 10:07
60.7% 3670000 -76647.77808015875 14167.56219709651 -62480.21588306224 293.6097271256693 679 10:05
60.7% 3675000 -75753.79749841795 14684.763079386556 -61069.03441903139 304.32824085483134 679 10:04
60.8% 3680000 -76323.03142876223 14511.62677549878 -61811.40465326345 300.74014981751407 679 10:03
60.9% 3685000 -75993.2890097847 14810.001169640791 -61183.28784014391 306.9236853634725 679 10:02
61.0% 3690000 -76101.19057762952 14416.697759672506 -61684.49281795701 298.77283306638157 679 10:00
61.1% 3695000 -76325.71806131853 14662.407144049512 -61663.310917269024 303.86493460760033 679 9:59
61.2% 3700000 -75874.29366227692 14159.244125815703 -61715.049536461214 293.43734273059886 679 9:58
61.2% 3705000 -76520.08705718914 14574.43776937583 -61945.649287813314 302.04185003355497 679 9:57
61.3% 3710000 -76534.9262103863 14344.153430399665 -62190.77277998663 297.269418405059 679 9:55
61.4% 3715000 -76178.48797223181 14030.934700230195 -62147.55327200162 290.7782476153127 679 9:54
61.5% 3720000 -76176.13041725714 14542.044216071306 -61634.08620118583 301.37052336393765 678 9:53
61.6% 3725000 -76015.29498281583 14315.968835608202 -61699.32614720763 296.6853185387062 678 9:52
61.7% 3730000 -75677.56881805162 14359.513331482452 -61318.05548656917 297.58773826156323 678 9:50
61.7% 3735000 -75841.68223688222 14502.94646500509 -61338.73577187712 300.56025834712824 678 9:49
61.8% 3740000 -76128.77884006414 14609.655526790153 -61519.12331327399 302.7717057420068 678 9:48
61.9% 3745000 -76253.91856141681 14631.197577274594 -61622.720984142215 303.2181449724455 678 9:47
62.0% 3750000 -76194.71827562785 14325.329424401307 -61869.38885122654 296.87930815265986 678 9:45
62.1% 3755000 -76093.92748819632 14124.112868824108 -61969.81461937221 292.7092796640398 678 9:44
62.1% 3760000 -76403.17152566246 14657.070267394774 -61746.101258267685 303.754332735768 678 9:43
62.2% 3765000 -76363.31358309923 14400.217728404932 -61963.09585469429 298.43129953957003 678 9:42
62.3% 3770000 -75766.69212052702 14353.179751432557 -61413.51236909446 297.4564806263888 678 9:40
62.4% 3775000 -76198.97061191415 14751.184228179487 -61447.78638373466 305.7047582190158 678 9:39
62.5% 3780000 -76550.23616350934 14745.976887618604 -61804.259275890734 305.596840863873 678 9:38
62.6% 3785000 -76356.6117717596 14601.492338486225 -61755.11943327338 302.6025311545197 678 9:37
62.6% 3790000 -76520.52807821517 14396.513320003969 -62124.0147582112 298.3545290744302 678 9:35
62.7% 3795000 -75894.41738452273 14349.08551486156 -61545.331869661175 297.3716313301107 678 9:34
62.8% 3800000 -76376.9021173135 14314.193435479707 -62062.70868183379 296.6485250000568 678 9:33
62.9% 3805000 -76216.00577517675 14602.4133124678 -61613.59246270895 302.6216174952506 678 9:32
63.0% 3810000 -75602.46796114891 14371.928794963707 -61230.539166185205 297.8450373504366 678 9:30
63.1% 3815000 -76319.79122726279 14551.756614290907 -61768.03461297188 301.5718039054537 678 9:29
63.1% 3820000 -76126.33711743116 14349.585771899387 -61776.751345531775 297.38199869821017 678 9:28
63.2% 3825000 -76238.970108824 14475.07056966616 -61763.899539157836 299.98255599368287 678 9:27
63.3% 3830000 -75790.03818780798 14318.085050579244 -61471.95313722873 296.7291751522536 678 9:25
63.4% 3835000 -76520.34467989579 14124.409051954433 -62395.935627941355 292.7154177876538 678 9:24
63.5% 3840000 -76181.0975215113 14518.197584976724 -61662.89993653457 300.8763238149156 678 9:23
63.6% 3845000 -76595.46175196019 14407.533870696258 -62187.92788126393 298.5829198756508 678 9:22
63.6% 3850000 -75864.72430052166 14561.835983245608 -61302.888317276054 301.78068957874154 678 9:20
63.7% 3855000 -76320.18367773146 14619.06224768675 -61701.12143004471 302.96665140147695 678 9:19
63.8% 3860000 -76086.67204712743 14309.256016037341 -61777.41603109009 296.5462015124299 678 9:18
63.9% 3865000 -76277.8861272251 14313.59141119725 -61964.29471602784 296.6360485991887 678 9:16
64.0% 3870000 -76468.87964044251 14457.428551604831 -62011.451088837675 299.6169413567487 678 9:15
64.0% 3875000 -75874.23771456067 14344.204326388572 -61530.0333881721 297.2704731777296 679 9:13
64.1% 3880000 -76230.73338295706 14458.43134996921 -61772.30203298785 299.63772343273547 679 9:12
64.2% 3885000 -76660.19139859403 14637.173619334037 -62023.01777926 303.3419929608259 679 9:11
64.3% 3890000 -76564.59673743544 14621.358669875739 -61943.238067559694 303.01424264426765 679 9:09
64.4% 3895000 -76028.25396409266 14222.150093807084 -61806.10387028557 294.741011198016 679 9:08
64.5% 3900000 -75970.9365754815 14253.309480744072 -61717.62709473742 295.3867609020721 679 9:06
64.5% 3905000 -76601.75406622203 14408.282045827702 -62193.47202039433 298.5984251187639 679 9:05
64.6% 3910000 -76531.66617132143 14523.033668417393 -62008.63250290403 300.976547206888 679 9:04
64.7% 3915000 -76334.83419506211 14708.220142403803 -61626.614052658304 304.8143669628978 679 9:03
64.8% 3920000 -76170.39033910469 14606.245835956091 -61564.1445031486 302.70104302802366 679 9:01
64.9% 3925000 -76206.03221521873 14594.319181265011 -61611.71303395372 302.45387405282145 679 9:00
65.0% 3930000 -76462.16556748765 14398.17405512402 -62063.99151236363 298.3889462859902 679 8:59
65.0% 3935000 -76525.74714706765 14568.12683154532 -61957.620315522334 301.9110616376019 679 8:58
65.1% 3940000 -76303.94628616134 14229.168762781546 -62074.777523379795 294.88646667255057 679 8:56
65.2% 3945000 -76367.08692067435 14497.312534683373 -61869.77438599098 300.4435003106085 679 8:55
65.3% 3950000 -75976.98197796568 14455.278944094616 -61521.70303387107 299.57239271346623 679 8:54
65.4% 3955000 -76475.91978910839 14712.857083225637 -61763.06270588275 304.9104633068176 679 8:53
65.5% 3960000 -75659.49196151097 14324.449655613937 -61335.042305897034 296.8610757517711 679 8:51
65.5% 3965000 -76011.68946295782 14345.857277983689 -61665.832184974126 297.30472908287703 679 8:50
65.6% 3970000 -75960.68324646493 14608.36417904144 -61352.319067423494 302.7449437447874 679 8:49
65.7% 3975000 -76187.88052056795 14499.015935965781 -61688.86458460217 300.4788017392351 679 8:48
65.8% 3980000 -76264.2476305486 14611.92387362915 -61652.32375691945 302.81871514892936 679 8:46
65.9% 3985000 -75642.81345643895 14834.670818520237 -60808.14263791871 307.43494120092805 679 8:45
66.0% 3990000 -76945.37450860065 14523.503623629125 -62421.870884971526 300.986286597445 679 8:44
66.0% 3995000 -76447.29887185604 14550.005974592736 -61897.2928972633 301.5355235040039 679 8:43
66.1% 4000000 -75883.77574885025 14383.708577272668 -61500.06717157758 298.0891625302818 679 8:41
66.2% 4005000 -76437.62512716213 14776.220969245891 -61661.40415791624 306.22362170522155 679 8:40
66.3% 4010000 -76330.47523882949 14582.959377671279 -61747.51586115821 302.218452546499 679 8:39
66.4% 4015000 -76164.44367732765 14597.394985040853 -61567.0486922868 302.5176172638802 679 8:38
66.4% 4020000 -76340.5573680855 13992.746418440358 -62347.81094964514 289.9868305147751 679 8:36
66.5% 4025000 -75592.08340104655 14467.427283998204 -61124.65611704835 299.824155911291 679 8:35
66.6% 4030000 -76235.65597274779 14520.554316638625 -61715.10165610916 300.9251649161957 679 8:34
66.7% 4035000 -75861.3141977581 14499.049732927224 -61362.26446483087 300.47950215025065 679 8:33
66.8% 4040000 -76057.90716061114 14426.516679123893 -61631.390481487244 298.97632116268795 679 8:31
66.9% 4045000 -76001.01948879754 14680.104682967207 -61320.91480583033 304.23169986333966 679 8:30
66.9% 4050000 -76065.68367886792 14550.740453749211 -61514.94322511871 301.5507449106024 679 8:29
67.0% 4055000 -76355.9126767554 14367.098037837051 -61988.814638918346 297.7449243414351 679 8:28
67.1% 4060000 -76554.51551939645 15006.159739835237 -61548.35577956121 310.98889174597605 679 8:26
67.2% 4065000 -76352.26160017368 14628.704489426076 -61723.5571107476 303.1664780143111 679 8:25
67.3% 4070000 -76607.80795736506 14758.940458346864 -61848.8674990182 305.8654989725262 678 8:24
67.4% 4075000 -76245.96887731223 14227.531690278047 -62018.437187034186 294.8525398470071 678 8:23
67.4% 4080000 -75931.1046853839 14543.856599927522 -61387.248085456384 301.40808335640975 678 8:21
67.5% 4085000 -75893.15295036646 14670.060831159362 -61223.092119207104 304.0235502503317 678 8:20
67.6% 4090000 -76683.77779529383 14150.213708581898 -62533.56408671194 293.25019561926365 678 8:19
67.7% 4095000 -76758.16943382155 14575.071400558709 -62183.09803326284 302.0549814584335 678 8:18
67.8% 4100000 -76334.41668393809 14417.857708622436 -61916.55897531565 298.79687194406074 678 8:16
67.9% 4105000 -75923.67689215727 14500.007563517825 -61423.669328639444 300.499352310386 678 8:15
67.9% 4110000 -76174.52147988214 14896.504151650315 -61278.01732823183 308.71638029503794 678 8:14
68.0% 4115000 -75901.56093840684 14463.227198923121 -61438.333739483714 299.7371130018868 678 8:12
68.1% 4120000 -76248.01354692425 14528.319665929306 -61719.69388099495 301.08609465516935 678 8:11
68.2% 4125000 -75920.13976143683 14548.112831836082 -61372.02692960075 301.4962898574203 678 8:10
68.3% 4130000 -76393.46805295313 14666.862665550394 -61726.60538740274 303.9572712025542 678 8:09
68.3% 4135000 -76336.81920795556 14243.51709028532 -62093.30211767024 295.1838225947964 678 8:07
68.4% 4140000 -76154.77553337542 14465.774220905421 -61689.00131247 299.7898976954567 678 8:06
68.5% 4145000 -76488.81566332195 14124.280011593592 -62364.53565172836 292.712743544576 678 8:05
68.6% 4150000 -75922.07273441744 14249.819661413823 -61672.253073003616 295.3144375985272 678 8:04
68.7% 4155000 -75578.5918225532 14338.55195104637 -61240.03987150682 297.15333288508447 678 8:02
68.8% 4160000 -75988.63762635658 14607.77709222991 -61380.86053412667 302.7327769092984 678 8:01
68.8% 4165000 -76406.36179925897 14231.448318083021 -62174.91348117595 294.93370836457376 678 8:00
68.9% 4170000 -76625.3258294794 14435.227816322387 -62190.09801315702 299.1568514882459 678 7:59
69.0% 4175000 -76330.8041906179 14439.8682809932 -61890.9359096247 299.25302086070246 678 7:57
69.1% 4180000 -76284.24022959865 14386.85462074979 -61897.38560884887 298.15436139470125 678 7:56
69.2% 4185000 -76349.80221604265 14271.472587109996 -62078.32962893265 295.7631746159958 678 7:55
69.3% 4190000 -76034.98149316081 14370.50293276325 -61664.47856039756 297.81548766462817 678 7:54
69.3% 4195000 -76138.74773186105 14596.413150494585 -61542.334581366464 302.49726964378846 678 7:52
69.4% 4200000 -76401.63567591395 14751.695716008966 -61649.93995990498 305.7153583349674 678 7:51
69.5% 4205000 -76213.67105369986 14614.255204269502 -61599.415849430356 302.86702983734443 678 7:50
69.6% 4210000 -76056.265943693 14384.477395200574 -61671.78854849242 298.1050955764108 678 7:49
69.7% 4215000 -76159.66873004462 14722.199009097441 -61437.46972094718 305.10406614885136 678 7:47
69.8% 4220000 -76708.21063549747 14520.56164642492 -62187.64898907255 300.9253168192912 678 7:46
69.8% 4225000 -76316.75238040462 14544.9822413295 -61771.77013907512 301.4314112416365 678 7:45
69.9% 4230000 -75663.66373465749 14175.476957212168 -61488.18677744532 293.7737532668992 678 7:44
70.0% 4235000 -76040.35061277366 14332.173424579654 -61708.17718819401 297.02114377666186 678 7:42
70.1% 4240000 -75987.80231604916 14531.265296630647 -61456.53701941851 301.147140148699 678 7:41
70.2% 4245000 -76378.15374682276 14207.476580901244 -62170.677165921516 294.4369161066853 678 7:40
